gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Mlei_ML3422.g19.i1	RRM.HG8.6:SF3B6	48.0	SF3B6	92.0
Horcal_Hcv1.av93.c8.g716.i2	RRM.HG8.6:SF3B6	48.0	SF3B6	48.0
Horcal_Hcv1.av93.c8.g716.i1	RRM.HG8.6:SF3B6	48.0	SF3B6	48.0
Lampan_Lpan_C418697_01	RRM.HG8.6:SF3B6	48.0	SF3B6	48.0
Coemet_Cmet_scaffold7187_01	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	94.0/94.0
Hvul_g19567_1	RRM.HG8.7:SRSF10/SRSF12	94.0	NA	NA
Dgig_XM_028535842.1	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	62.0/62.0
Hsap_ENST00000492112	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10	100.0
Hvul_g1927_1	RRM.HG8.7:SRSF10/SRSF12	94.0	NA	NA
Spis_XP_022791968_1	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	62.0/62.0
Spur_XM_795319.5	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	89.0/89.0
Cint_ENSCINT00000031658	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	99.0/99.0
Hsap_ENST00000452027	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF12	100.0
HoiH23_PlH23_007640-RA	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	62.0/62.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA222121	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	89.0/89.0
Nemnom_g19841.t1	RRM.HG8.7:SRSF10/SRSF12	94.0	NA	NA
Hvul_g7631_1	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	62.0/62.0
Drer_ENSDART00000101091	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10	100.0
Morvir_scaffold88.g57.t1	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	62.0/62.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA124300	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	89.0/89.0
Drer_ENSDART00000188304	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10	100.0
Nemnom_g5034.t1	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	96.0/96.0
Exapal_XM_021051833.2	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	62.0/62.0
Mmus_ENSMUST00000105853	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10	100.0
Spur_XM_030981097.1	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	89.0/89.0
Exapal_XM_021051836.2	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	62.0/62.0
Adig_XM_015920227.1	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	62.0/62.0
Cgig_XM_011417062.3	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	89.0/89.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA222122	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	89.0/89.0
Nemnom_g9883.t1	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	96.0/96.0
Bralan_BLAG03001135_3	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	89.0/89.0
Nemnom_g9784.t1	RRM.HG8.7:SRSF10/SRSF12	94.0	NA	NA
Coemet_Cmet_scaffold7188_01	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	94.0/94.0
Lampan_Lpan_8905_01	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	94.0/94.0
Beraby_Baby_sb323880	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	94.0/94.0
Bolinf_Binf_sb1256202	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	94.0/94.0
Coemet_Cmet_scaffold7186_01	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	94.0/94.0
Bolinf_Binf_sb1256201	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	94.0/94.0
Mlei_ML3101.g4.i1	RRM.HG8.7:SRSF10/SRSF12	94.0	SRSF10/SRSF12	94.0/94.0
Hsap_ENST00000359995	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2	100.0
Tadh_TriadT17694	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Cgig_XM_034455334.1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Scil_scict024460.1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Nemnom_g9165.t1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Hvul_g8320_1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Bralan_BLAG09000903_1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
HoiH23_PlH23_002904-RA	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
TrH2_TrispH2_009299-RA	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Scil_scict002179.1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Adig_XM_015911367.1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Tcas_TC030627_001	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Spis_XP_022795431_1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Dgig_XM_028550838.1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Cint_ENSCINT00000008678	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Hhon_g01419.t1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA175255	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Morvir_scaffold204.g31.t1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Dmel_FBtr0089899	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA18729	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Gracom_Gcom_C520080_01	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Nvec_v1g143061	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Exapal_XM_021045796.2	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Tcas_TC004651_001	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Skow_XM_006813166.1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	70.0/70.0
Spur_XM_779906.5	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	93.0/93.0
Spur_XM_030983921.1	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2/SRSF8	93.0/93.0
Hsap_ENST00000587424	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF8	100.0
Drer_ENSDART00000163235	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF8	65.0
Mmus_ENSMUST00000080083	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF8	64.0
Drer_ENSDART00000080173	RRM.HG8.8:SRSF2/SRSF8	70.0	NA	NA
Mmus_ENSMUST00000092404	RRM.HG8.8:SRSF2/SRSF8	70.0	SRSF2	88.0
Tetwil_g23006.t1	RRM.HG8.9:like:SRSF2/SRSF8	100.0	NA	NA
Emue_Em0005g1209a.t1	RRM.HG8.9:like:SRSF2/SRSF8	100.0	NA	NA
Emue_Em0005g1210a.t1	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Beraby_Baby_sb346436	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Horcal_Hcv1.av93.c4.g367.i1	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Beraby_Baby_sb346435	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Bolinf_Binf_sb1240749	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Lampan_Lpan_11346_01	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Coemet_Cmet_scaffold22264_01	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Beraby_Baby_sb346439	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Gracom_Gcom_scaffold13581_01	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Plajan_Pjan_C559627_01	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Mlei_ML4127.g3.i1	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Beraby_Baby_sb346434	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Beraby_Baby_sb346437	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Beraby_Baby_sb323066	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Beraby_Baby_sb346446	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Vmul_Simscaffold660_01	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Mlei_ML4127.g5.i1	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Beraby_Baby_sb346445	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Lampan_Lpan_2037_01	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Beraby_Baby_sb346438	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Ocar_g8437	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Horcal_Hcv1.av93.c4.g365.i1	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Aque_Aqu2.1.37774_001	RRM.HG8.10:like:SRSF2/SRSF8	89.0	NA	NA
Dmel_FBtr0080079	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA57625	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Mlei_ML4798.g1.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Spur_XM_011672950.2	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347435	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Morvir_scaffold236.g11.t1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Mlei_ML4513.g17.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Adig_XM_015919342.1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Coemet_Cmet_scaffold14677_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1261620	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Vmul_sbMO433551	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA222353	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Hvul_g32275_1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347438	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Mlei_ML0983.g10.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Vmul_sbMO440274	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1265799	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Mlei_ML0433.g12.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1265798	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1192978	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347437	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Lampan_Lpan_11814_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Mlei_ML4513.g20.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Spis_XP_022790001_1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1261622	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Horcal_Hcv1.av93.c8.g116.i2	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Plajan_Pjan_scaffold11646_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347434	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Coemet_Cmet_scaffold19757_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347441	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Scil_scict013363.1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1265797	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Horcal_Hcv1.av93.c11.g16.i2	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1187159	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347432	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb334904	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Mlei_ML2383.g1.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1261623	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Plajan_Pjan_scaffold21583_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347436	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Horcal_Hcv1.av93.c8.g116.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Cgig_XM_011434037.3	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Spis_XP_022787390_1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347440	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Lampan_Lpan_6802_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Horcal_Hcv1.av93.c11.g16.i3	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Vmul_Simscaffold12012_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Mlei_ML1039.g1.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Horcal_Hcv1.av93.c11.g16.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Coemet_Cmet_scaffold11204_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Coemet_Cmet_scaffold14679_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347433	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb334905	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1261621	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347439	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1265796	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb341804	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Horcal_Hcv1.av93.c11.g554.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Lampan_Lpan_5339_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Dgig_XM_028554075.1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1259250	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1259253	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Coemet_Cmet_scaffold22067_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Lampan_Lpan_13109_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Vmul_SimC399746	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1259246	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Horcal_Hcv1.av93.c8.g116.i3	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Horcal_Hcv1.av93.c12.g192.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Horcal_Hcv1.av93.c11.g20.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347443	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Vmul_sbMO433382	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1266240	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Coemet_Cmet_scaffold11202_01	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Mlei_ML0983.g11.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347444	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347431	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Mlei_ML4513.g19.i1	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Nvec_v1g248588	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1265795	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Bolinf_Binf_sb1259248	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Beraby_Baby_sb347442	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Tcas_TC007641_001	RRM.HG9.0:like:SRSF3/SRSF7	58.0	NA	NA
Spur_XM_030999521.1	RRM.HG9.1:like:SRSF3/SRSF7	45.0	NA	NA
Skow_XM_002732303.2	RRM.HG9.1:like:SRSF3/SRSF7	45.0	NA	NA
Nvec_v1g141804	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Bolinf_Binf_sb1228820	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Vmul_sbMO419037	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Vmul_Simscaffold9161_01	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Mlei_ML0406.g9.i1	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Bolinf_Binf_sb1235116	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Beraby_Baby_sb336900	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Vmul_sbMO425618	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Horcal_Hcv1.av93.c7.g264.i1	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Beraby_Baby_sb333666	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Mlei_ML0406.g8.i1	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Coemet_Cmet_scaffold19373_01	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Bolinf_Binf_sb1235115	RRM.HG9.2:like:SRSF3/SRSF7	97.0	NA	NA
Aque_Aqu2.1.43623_001	RRM.HG9.3:like:SRSF3/SRSF7	60.0	NA	NA
Adig_XM_015908452.1	RRM.HG9.3:like:SRSF3/SRSF7	60.0	NA	NA
Spis_XP_022794241_1	RRM.HG9.3:like:SRSF3/SRSF7	60.0	NA	NA
Adig_XM_015908555.1	RRM.HG9.3:like:SRSF3/SRSF7	60.0	NA	NA
Spis_XP_022798753_1	RRM.HG9.3:like:SRSF3/SRSF7	60.0	NA	NA
Gracom_Gcom_C512936_01	RRM.HG9.3:like:SRSF3/SRSF7	60.0	NA	NA
Scil_scict016572.1	RRM.HG9.3:like:SRSF3/SRSF7	60.0	NA	NA
Emue_Em0015g507a.t1	RRM.HG9.4:like:SRSF3/SRSF7	100.0	NA	NA
Tetwil_g27084.t1	RRM.HG9.4:like:SRSF3/SRSF7	100.0	NA	NA
Tetwil_g6971.t1	RRM.HG9.4:like:SRSF3/SRSF7	100.0	NA	NA
Exapal_XM_028661678.1	RRM.HG9.5:like:SRSF3/SRSF7	87.0	NA	NA
Tetwil_g23591.t1	RRM.HG9.5:like:SRSF3/SRSF7	87.0	NA	NA
Morvir_scaffold175.g26.t1	RRM.HG9.5:like:SRSF3/SRSF7	87.0	NA	NA
Nemnom_g7583.t1	RRM.HG9.5:like:SRSF3/SRSF7	87.0	NA	NA
Aque_Aqu2.1.32226_001	RRM.HG9.5:like:SRSF3/SRSF7	87.0	NA	NA
Spur_XM_782084.5	RRM.HG9.6:like:SRSF3/SRSF7	64.0	NA	NA
Dmel_FBtr0082277	RRM.HG9.6:like:SRSF3/SRSF7	64.0	NA	NA
Cgig_XM_011424789.3	RRM.HG9.6:like:SRSF3/SRSF7	64.0	NA	NA
Tcas_TC004361_001	RRM.HG9.6:like:SRSF3/SRSF7	64.0	NA	NA
Dmel_FBtr0304001	RRM.HG9.6:like:SRSF3/SRSF7	64.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA30194	RRM.HG9.6:like:SRSF3/SRSF7	64.0	NA	NA
Nvec_v1g141808	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Horcal_Hcv1.av93.c9.g349.i3	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Beraby_Baby_sb323270	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Bolinf_Binf_sb1252103	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Horcal_Hcv1.av93.c9.g349.i1	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Mlei_ML1286.g9.i1	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Vmul_sbMO385228	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Bolinf_Binf_sb1252106	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Horcal_Hcv1.av93.c9.g349.i2	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Dgig_XM_028541003.1	RRM.HG9.7:like:SRSF3/SRSF7	93.0	NA	NA
Cint_ENSCINT00000022449	RRM.HG9.8:SRSF3	87.0	SRSF3	87.0
Drer_ENSDART00000028217	RRM.HG9.8:SRSF3	87.0	SRSF3	100.0
Drer_ENSDART00000153818	RRM.HG9.8:SRSF3	87.0	SRSF3	100.0
Mmus_ENSMUST00000130216	RRM.HG9.8:SRSF3	87.0	SRSF3	73.0
Hsap_ENST00000373715	RRM.HG9.8:SRSF3	87.0	SRSF3	100.0
Drer_ENSDART00000106636	RRM.HG9.8:SRSF3	87.0	SRSF3	100.0
Spur_XM_030979104.1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Mlei_ML2163.g15.i1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Hvul_g3898_1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Coemet_Cmet_C601789_01	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Beraby_Baby_sb343055	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Beraby_Baby_sb336855	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Spis_XP_022798153_1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Nvec_v1g137713	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Horcal_Hcv1.av93.c9.g418.i1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Hvul_g3901_1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Horcal_Hcv1.av93.c9.g651.i2	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Mlei_ML0943.g25.i1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Vmul_sbMO436598	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Nvec_v1g137721	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Lampan_Lpan_309_01	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Bolinf_Binf_sb1258841	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Hvul_g3900_1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
TrH2_TrispH2_004471-RA	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Vmul_sbMO416209	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Gracom_Gcom_C521238_01	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Vmul_sbMO426657	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Lampan_Lpan_307_01	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Exapal_XM_021040631.2	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Lampan_Lpan_6894_01	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Mlei_ML1309.g3.i1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Adig_XM_015904212.1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Hhon_g09736.t1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Beraby_Baby_sb336857	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Vmul_sbMO426133	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Dgig_XM_028548011.1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Tadh_TriadT64092	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Hvul_g3899_1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
HoiH23_PlH23_010161-RA	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Nemnom_g16835.t1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Lampan_Lpan_6895_01	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Morvir_scaffold329.g3.t1	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Lampan_Lpan_12718_01	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Cgig_XM_011429193.3	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
Skow_XM_002734953.2	RRM.HG9.9:like:SRSF3/SRSF7	82.0	NA	NA
