gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Vmul_sbMO461609	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Hsap_ENST00000216181	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH9	100.0
Dgig_XM_028561489.1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Tetwil_g3456.t2	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Drer_ENSDART00000041142	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH11	100.0
Nvec_NVE4823	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Spur_XM_030983969.1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Bolinf_Binf_sb1261086	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
HoiH23_PlH23_007118-RA	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Vmul_Simscaffold10534_01	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Bolinf_Binf_sb1281225	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Dmel_FBtr0072399	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Beraby_Baby_sb349824	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Nvec_v1g49907	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Adig_XM_015897369.1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Drer_ENSDART00000183122	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH9	100.0
Drer_ENSDART00000149823	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH9	100.0
Tcas_TC034132_001	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Coemet_Cmet_scaffold15962_01	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
TrH2_TrispH2_008428-RA	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	94.0/94.0/94.0/94.0
Beraby_Baby_sb349822	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	88.0/88.0/88.0/88.0
Gracom_Gcom_scaffold10580_01	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Scil_scict012600.1	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Scil_scict008163.3	Myosin.HG1.19:MYH9/MYH10/MYH11/MYH14	100.0	MYH10/MYH11/MYH14/MYH9	100.0/100.0/100.0/100.0
Bolinf_Binf_sb1280043	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Drer_ENSDART00000189179	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Hsap_ENST00000583535	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH3	100.0
Mmus_ENSMUST00000092995	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH7B	100.0
Drer_ENSDART00000160672	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6/MYH7	100.0/100.0
Mmus_ENSMUST00000018641	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH2	100.0
HoiH23_PlH23_001575-RA	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0
Mmus_ENSMUST00000018632	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH4	100.0
Hvul_g21994_1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
TrH2_TrispH2_006252-RA	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0
Cint_ENSCINT00000034901	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0
Drer_ENSDART00000139917	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA118513	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0
Nemnom_g14804.t1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Hsap_ENST00000273353	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH15	100.0
Exapal_XM_021045702.2	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Drer_ENSDART00000169315	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6/MYH7	100.0/100.0
Bralan_BLAG01000340_1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0
Hsap_ENST00000252172	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	100.0
Bralan_BLAG01000343_1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0
Cint_ENSCINT00000019271	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	NA	NA
Bralan_BLAG01000339_1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0
Dmel_FBtr0080895	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	91.0/91.0/91.0/91.0/91.0/91.0/91.0/91.0/91.0/91.0
Mmus_ENSMUST00000007301	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH3	100.0
Drer_ENSDART00000099532	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6/MYH7	100.0/100.0
Drer_ENSDART00000123003	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Drer_ENSDART00000126983	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6/MYH7	100.0/100.0
Spur_XM_011684592.2	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0
Dgig_XM_028550716.1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Drer_ENSDART00000026257	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Drer_ENSDART00000098072	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Drer_ENSDART00000164582	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6/MYH7	100.0/100.0
Bralan_BLAG01002337_1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0
Drer_ENSDART00000182766	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Cgig_XM_011444212.3	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0
Nvec_v1g4553	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Hsap_ENST00000618182	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH7B	100.0
Morvir_scaffold128.g45.t3	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Drer_ENSDART00000075210	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Hsap_ENST00000405093	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6	100.0
Drer_ENSDART00000025057	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH7B	100.0
Hsap_ENST00000403437	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH8	100.0
Mmus_ENSMUST00000081911	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	100.0
Drer_ENSDART00000051362	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Hsap_ENST00000255381	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH4	100.0
Drer_ENSDART00000166578	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6/MYH7	100.0/100.0
Hhon_g04782.t1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0
Drer_ENSDART00000097316	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH7B	100.0
Drer_ENSDART00000168100	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6/MYH7	100.0/100.0
Cint_ENSCINT00000031161	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0
Adig_XM_015919064.1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Mmus_ENSMUST00000081857	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6	100.0
Drer_ENSDART00000162635	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6/MYH7	100.0/100.0
Cgig_XM_034455097.1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0
Cint_ENSCINT00000031305	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0
Bralan_BLAG01000342_1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0
Hvul_g21993_1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Drer_ENSDART00000131983	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Tcas_TC034002_006	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	91.0/91.0/91.0/91.0/91.0/91.0/91.0/91.0/91.0/91.0
Tadh_TriadT20764	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0/95.0
Bralan_BLAG09101421_12	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0
Spis_XP_022783202_1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Drer_ENSDART00000191469	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH6/MYH7	100.0/100.0
Drer_ENSDART00000122889	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Cint_ENSCINT00000031854	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	NA	NA
Mmus_ENSMUST00000102803	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH7	100.0
Mmus_ENSMUST00000168680	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH15	100.0
Drer_ENSDART00000158134	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Mmus_ENSMUST00000018637	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA118472	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0/98.0
Mmus_ENSMUST00000019625	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH8	100.0
Cint_ENSCINT00000031410	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0/92.0
Hsap_ENST00000245503	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH2	100.0
Bralan_BLAG05001196_1	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0/83.0
Hsap_ENST00000355349	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH7	100.0
Hsap_ENST00000226207	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1	100.0
Nvec_v1g93924	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0/97.0
Drer_ENSDART00000051361	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH13	98.0
Bolinf_Binf_sb1271721	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Vmul_sbMO479464	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Bolinf_Binf_sb1271731	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Bolinf_Binf_sb1220854	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Bolinf_Binf_sb1271715	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Bolinf_Binf_sb1271738	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Bolinf_Binf_sb1271726	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Aque_Aqu2.1.43326_001	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Bolinf_Binf_sb1280036	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Vmul_sbMO471337	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Bolinf_Binf_sb1271735	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Bolinf_Binf_sb1220855	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
Bolinf_Binf_sb1280040	Myosin.HG1.20:MYH1/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8/MYH13/MYH15	100.0	MYH1/MYH13/MYH15/MYH2/MYH3/MYH4/MYH6/MYH7/MYH7B/MYH8	100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0/100.0
