gene	orthogroup	orthogroup_support	orthologous_to	orthologous_to_support
Spis_XP_022787902_1	zf-C4_Nuclear_receptors.HG1.6:like:NR5A1/NR5A2/NR6A1	100.0	NA	NA
Adig_XM_015902415.1	zf-C4_Nuclear_receptors.HG1.6:like:NR5A1/NR5A2/NR6A1	100.0	NA	NA
Nvec_v1g152310	zf-C4_Nuclear_receptors.HG1.6:like:NR5A1/NR5A2/NR6A1	100.0	NA	NA
Exapal_XM_021050357.2	zf-C4_Nuclear_receptors.HG1.6:like:NR5A1/NR5A2/NR6A1	100.0	NA	NA
Nvec_v1g101676	zf-C4_Nuclear_receptors.HG1.6:like:NR5A1/NR5A2/NR6A1	100.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA224945	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Nvec_v1g108851	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Exapal_XM_021043571.2	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Dgig_XM_028556902.1	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Adig_XM_015904645.1	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Spis_XP_022792055_1	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Cgig_XM_011437792.3	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Spur_XM_011667470.2	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Bralan_BLAG04000608_1	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Skow_XM_002737313.1	zf-C4_Nuclear_receptors.HG1.7:like:NR5A1/NR5A2/NR6A1	94.0	NA	NA
Hvul_g15734_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0/91.0/91.0/91.0/91.0/91.0/91.0/91.0
Tcas_TC034305_002	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	96.0
Cgig_XM_011429971.3	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Mmus_ENSMUST00000064187	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA	100.0
Skow_NM_001168107.1-2	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	83.0
Dmel_FBtr0084756	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Spur_XM_030973850.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA/THRB	78.0/78.0
Bralan_BLAG17000553_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA/THRB	98.0/98.0
Bralan_BLAG18000893_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA167148	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA/THRB	33.0/33.0
Cint_ENSCINT00000031407	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2	64.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA224377	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Cgig_XM_011444998.3	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA/THRB	100.0/100.0
Dmel_FBtr0086011	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	96.0
Mmus_ENSMUST00000058899	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Tcas_TC010645_001	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA220526	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Cgig_XM_011418412.3	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	70.0
Hsap_ENST00000253727	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H2	100.0
Mmus_ENSMUST00000022304	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRB	100.0
Bralan_BLAG18000323_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	95.0
Bralan_BLAG03001185_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	95.0
Spur_XM_030998635.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Drer_ENSDART00000186027	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	VDR	100.0
Spur_XM_030977784.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Cgig_XM_034474405.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Drer_ENSDART00000061525	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2	98.0
Hsap_ENST00000367979	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I3	100.0
Drer_ENSDART00000124313	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Hsap_ENST00000280696	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRB	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA125155	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	70.0
Spur_NM_001129807.2	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	83.0
Bralan_BLAG03001182_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	95.0
Skow_XM_006814334.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Mmus_ENSMUST00000002177	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H3	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA119973	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Cgig_XM_034471536.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Mmus_ENSMUST00000005820	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I3	100.0
Bralan_BLAG03001186_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	95.0
Mmus_ENSMUST00000023119	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	VDR	100.0
Cint_ENSCINT00000030747	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA/THRB	100.0/100.0
Drer_ENSDART00000153187	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA	100.0
Hsap_ENST00000551379	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	100.0
Drer_ENSDART00000104116	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Bralan_BLAG03002260_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	95.0
Mmus_ENSMUST00000105296	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	100.0
Bralan_BLAG18000320_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	95.0
Drer_ENSDART00000189391	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRB	100.0
Hsap_ENST00000264637	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA	100.0
Hsap_ENST00000337940	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2	100.0
Drer_ENSDART00000170935	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H2	100.0
Drer_ENSDART00000000160	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA121837	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Bralan_BLAG18000885_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	95.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA177005	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Hsap_ENST00000229022	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	VDR	100.0
Cgig_XM_034448472.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2/NR1I3/VDR	100.0/100.0/100.0
Bralan_BLAG03001184_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	95.0
Skow_XM_006822087.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	THRA/THRB	78.0/78.0
Cint_ENSCINT00000014778	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H2/NR1H3	100.0/100.0
Spur_XM_030998769.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Drer_ENSDART00000061794	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	100.0
Bralan_BLAG03001183_1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H4	95.0
Spur_XM_030998766.1	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Mmus_ENSMUST00000023504	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1I2	100.0
Hsap_ENST00000481889	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H3	100.0
Mmus_ENSMUST00000073488	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NR1H2	100.0
Skow_XM_002742215.2	zf-C4_Nuclear_receptors.HG1.8:NR1H2/NR1H3/NR1H4/NR1I2/NR1I3/THRA/THRB/VDR	91.0	NA	NA
Morvir_scaffold113.g17.t1	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	83.0/83.0/83.0
HoiH23_PlH23_002491-RA	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	100.0/100.0/100.0
Mmus_ENSMUST00000044858	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRB	100.0
Skow_XM_002731651.2	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	99.0/99.0/99.0
Hsap_ENST00000359842	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRG	100.0
Tadh_TriadT49897	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	100.0/100.0/100.0
Spur_XM_030997390.1	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	99.0/99.0/99.0
Tcas_TC014027_001	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	80.0/80.0/80.0
Drer_ENSDART00000021596	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRB	100.0
Cint_ENSCINT00000003701	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	82.0/82.0/82.0
Bralan_BLAG08000732_1	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	86.0/86.0/86.0
Drer_ENSDART00000170930	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRG	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA164614	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	80.0/80.0/80.0
Mmus_ENSMUST00000238913	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA	100.0
Dmel_FBtr0070346	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	80.0/80.0/80.0
Drer_ENSDART00000016321	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA	100.0
Hsap_ENST00000481739	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA	100.0
Drer_ENSDART00000080481	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA	100.0
Drer_ENSDART00000102075	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRB	100.0
Hsap_ENST00000374685	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRB	100.0
TrH2_TrispH2_002694-RA	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	100.0/100.0/100.0
Mmus_ENSMUST00000015987	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRG	100.0
Cgig_XM_011436190.3	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	80.0/80.0/80.0
Hhon_g01603.t1	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	100.0/100.0/100.0
Nemnom_g14371.t1	zf-C4_Nuclear_receptors.HG1.9:RXRA/RXRB/RXRG	83.0	RXRA/RXRB/RXRG	83.0/83.0/83.0
Cint_ENSCINT00000033008	zf-C4_Nuclear_receptors.HG1.10:NR4A2	70.0	NR4A2	70.0
Drer_ENSDART00000109954	zf-C4_Nuclear_receptors.HG1.10:NR4A2	70.0	NR4A2	75.0
Mmus_ENSMUST00000028166	zf-C4_Nuclear_receptors.HG1.10:NR4A2	70.0	NR4A2	98.0
Drer_ENSDART00000065385	zf-C4_Nuclear_receptors.HG1.10:NR4A2	70.0	NR4A2	75.0
Hsap_ENST00000339562	zf-C4_Nuclear_receptors.HG1.10:NR4A2	70.0	NR4A2	100.0
Cgig_XM_011437540.3	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	79.0
Hsap_ENST00000330847	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	100.0
Drer_ENSDART00000078250	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	100.0
Mmus_ENSMUST00000153369	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	100.0
Skow_XM_002735562.2	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	79.0
Bralan_BLAG17000375_1	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	70.0
Spur_XM_003725098.3	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	79.0
Cgig_XM_034446091.1	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	79.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA167161	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	79.0
Dmel_FBtr0081397	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	79.0
Tcas_TC031157_001	zf-C4_Nuclear_receptors.HG1.11:NR4A3	79.0	NR4A3	79.0
Cint_ENSCINT00000014259	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARA/RARB/RARG	100.0/100.0/100.0
Drer_ENSDART00000172865	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARG	100.0
Mmus_ENSMUST00000063750	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARB	100.0
Spur_XM_011682238.2	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARA/RARB/RARG	96.0/96.0/96.0
Drer_ENSDART00000126022	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARA	100.0
Mmus_ENSMUST00000043172	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARG	100.0
Skow_XM_006825783.1	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARA/RARB/RARG	96.0/96.0/96.0
Bralan_BLAG17000549_1	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARA/RARB/RARG	64.0/64.0/64.0
Hsap_ENST00000330688	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARB	100.0
Mmus_ENSMUST00000068133	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARA	100.0
Hsap_ENST00000425354	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARG	100.0
Drer_ENSDART00000049551	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARG	100.0
Hsap_ENST00000394086	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARA	100.0
Cgig_XM_034448282.1	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARG	79.0
Drer_ENSDART00000166796	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARA	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA168520	zf-C4_Nuclear_receptors.HG1.12:RARA/RARB/RARG	100.0	RARG	79.0
Dgig_XM_028551202.1	zf-C4_Nuclear_receptors.HG1.13:like:HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	80.0	NA	NA
Emue_Em0018g145a.t1	zf-C4_Nuclear_receptors.HG1.13:like:HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	80.0	NA	NA
Tetwil_g23827.t1	zf-C4_Nuclear_receptors.HG1.13:like:HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	80.0	NA	NA
Scil_scict009661.1	zf-C4_Nuclear_receptors.HG1.13:like:HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	80.0	NA	NA
Aque_Aqu2.1.38442_001	zf-C4_Nuclear_receptors.HG1.13:like:HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	80.0	NA	NA
Gracom_Gcom_C559756_01	zf-C4_Nuclear_receptors.HG1.13:like:HNF4A/HNF4G/NR2C1/NR2C2/NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	80.0	NA	NA
Spis_XP_022797916_1	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	46.0/46.0
Dmel_FBtr0078389	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	73.0/73.0
Drer_ENSDART00000128968	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1	99.0
Cint_ENSCINT00000003290	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	100.0/100.0
Cgig_XM_034449189.1	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	73.0/73.0
Tcas_TC004598_001	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	73.0/73.0
Mmus_ENSMUST00000113463	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C2	100.0
Ctel_gnl_WGS_AMQN_CAPTEDRAFT_mRNA224222	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	73.0/73.0
Spur_NM_001123496.1	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	73.0/73.0
Drer_ENSDART00000125232	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C2	100.0
Hsap_ENST00000323373	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C2	100.0
Skow_XM_002739460.2	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	73.0/73.0
Bralan_BLAG05000513_1	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	90.0/90.0
Mmus_ENSMUST00000092213	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1	100.0
Hsap_ENST00000333003	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1	100.0
Exapal_XM_021059427.2	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	46.0/46.0
Nvec_v1g167880	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	46.0/46.0
Dgig_XM_028546208.1	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	46.0/46.0
Adig_XM_015893766.1	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	46.0/46.0
Adig_XM_015908402.1	zf-C4_Nuclear_receptors.HG1.14:NR2C1/NR2C2	46.0	NR2C1/NR2C2	46.0/46.0
HoiH23_PlH23_000088-RA	zf-C4_Nuclear_receptors.HG1.15:like:NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	100.0	NA	NA
Tadh_TriadT21656	zf-C4_Nuclear_receptors.HG1.15:like:NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	100.0	NA	NA
TrH2_TrispH2_003482-RA	zf-C4_Nuclear_receptors.HG1.15:like:NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	100.0	NA	NA
Hhon_g03777.t1	zf-C4_Nuclear_receptors.HG1.15:like:NR2E1/NR2E3/NR2F1/NR2F2/NR2F6	100.0	NA	NA
Cgig_XM_011447407.3	zf-C4_Nuclear_receptors.HG1.16:like:NR1D1/NR1D2/PPARA/PPARD/PPARG/RORA/RORB/RORC	100.0	NA	NA
