gene	gene_module	membership_score	gene_name	pfam
TrH2_TrispH2_007283	tan	0.653	peptidylprolyl_isomerase_B	Pro_isomerase/
TrH2_TrispH2_006764	tan	0.652		
TrH2_TrispH2_004342	tan	0.651	transmembrane_protein_145	GpcrRhopsn4/
TrH2_TrispH2_002820	tan	0.643	solute_carrier_family_2_member_6	Sugar_tr/
TrH2_TrispH2_008775	tan	0.643		Dynamin_N/Pkinase/
TrH2_TrispH2_010595	tan	0.641	lipoprotein_a	MAM/Kringle/SRCR/SRCR/
TrH2_TrispH2_001388	tan	0.641	acid_sensing_ion_channel_subunit_2	ASC/
TrH2_TrispH2_010102	tan	0.638	trace_amine_associated_receptor_8	7tm_1/
TrH2_TrispH2_009860	tan	0.638		LRR_8/LRR_8/
TrH2_TrispH2_003630	tan	0.632	beta_1_4_N_acetyl_galactosaminyltransferase_3	PA14/CHGN/
TrH2_TrispH2_008602	tan	0.63		
TrH2_TrispH2_007334	tan	0.63		2OG-FeII_Oxy_4/2OG-FeII_Oxy_3/
TrH2_TrispH2_006300	tan	0.628		
TrH2_TrispH2_007003	tan	0.627	leucyl_and_cystinyl_aminopeptidase	Peptidase_M1_N/Peptidase_M1/ERAP1_C/ERAP1_C/
TrH2_TrispH2_001118	tan	0.625	LIM_and_calponin_homology_domains_1	CH/
TrH2_TrispH2_010734	tan	0.624	glutamate_ionotropic_receptor_kainate_type_subunit_2	ANF_receptor/Lig_chan-Glu_bd/Lig_chan/
TrH2_TrispH2_001533	tan	0.621	NA;zf-met.HG25.0	zf-C2H2/zf-met/zf-C2H2_6/zf-C2H2/zf-C2H2_6/zf-C2H2/
TrH2_TrispH2_011036	tan	0.613		
TrH2_TrispH2_010851	tan	0.612		
TrH2_TrispH2_004606	tan	0.611	EGF_like_repeats_and_discoidin_domains_3	EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/
TrH2_TrispH2_009716	tan	0.609	poly_ADP_ribose_polymerase_family_member_4	BRCT_2/PARP_reg/PARP/VIT/VWA_3/
TrH2_TrispH2_001439	tan	0.607	transient_receptor_potential_cation_channel_subfamily_C_member_5	Ank_2/Ank_2/Ank_4/Ank_2/Ank_2/Ank_2/Ank_4/Ank_2/Ank_2/Ank_2/Ion_trans/
TrH2_TrispH2_011090	tan	0.607	neuronal_cell_adhesion_molecule	I-set/Ig_3/Ig_3/I-set/fn3/fn3/fn3/Bravo_FIGEY/
TrH2_TrispH2_006171	tan	0.606	FAD_dependent_oxidoreductase_domain_containing_2	Pyr_redox_3/
TrH2_TrispH2_008316	tan	0.606	amnion_associated_transmembrane_protein	Amnionless/
TrH2_TrispH2_005088	tan	0.605	HES1/HES2/HES3/HES4/HES5/HES6/HES7	HLH/Hairy_orange/
TrH2_TrispH2_006922	tan	0.605		NACHT/
TrH2_TrispH2_004407	tan	0.604		TPR_10/TPR_12/COR/Death/
TrH2_TrispH2_003766	tan	0.602	dedicator_of_cytokinesis_4	DOCK_N/DOCK-C2/DHR-2/DHR-2/
TrH2_TrispH2_003413	tan	0.601	dynein_axonemal_heavy_chain_3	DHC_N2/AAA_6/Dynein_AAA_lid/AAA_7/AAA_lid_1/AAA_8/MT/AAA_9/Dynein_heavy/AAA_lid_11/Dynein_C/
TrH2_TrispH2_008326	tan	0.596		
TrH2_TrispH2_008771	tan	0.595	ROS_proto_oncogene_1_receptor_tyrosine_kinase	Dynamin_N/Pkinase_Tyr/Dynamin_N/Pkinase_Tyr/
TrH2_TrispH2_010166	tan	0.595	poly_ADP_ribose_polymerase_family_member_14	Macro/PARP/
TrH2_TrispH2_009851	tan	0.593	transient_receptor_potential_cation_channel_subfamily_M_member_3	LSDAT_euk/Ion_trans/
TrH2_TrispH2_002321	tan	0.59	solute_carrier_family_8_member_A3	Na_Ca_ex/Calx-beta/Calx-beta/Na_Ca_ex/
TrH2_TrispH2_000402	tan	0.589	F_box_protein_2	Malectin/FBA/
TrH2_TrispH2_005935	tan	0.584	major_vault_protein	Vault_2/Vault/Vault/Vault/Vault/Vault_4/Vault_3/MVP_shoulder/
TrH2_TrispH2_010564	tan	0.583	butyrylcholinesterase	COesterase/
TrH2_TrispH2_004963	tan	0.583	solute_carrier_organic_anion_transporter_family_member_4C1	OATP/Kazal_2/
TrH2_TrispH2_006926	tan	0.58	solute_carrier_family_9_member_A6	Na_H_Exchanger/
TrH2_TrispH2_004395	tan	0.58	monooxygenase_DBH_like_1	DOMON/Cu2_monooxygen/Cu2_monoox_C/
TrH2_TrispH2_008853	tan	0.579	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_2/Ank/Ank_2/Ank_2/Ank_2/Ank_2/Ion_trans/
TrH2_TrispH2_008815	tan	0.578		2OG-FeII_Oxy_4/2OG-FeII_Oxy_3/
TrH2_TrispH2_007838	tan	0.575	mucin_4_cell_surface_associated	EGF_3/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/NIDO/EGF_CA/EGF_CA/cEGF/hEGF/EGF_CA/EGF_CA/EGF_CA/EGF_CA/
TrH2_TrispH2_007580	tan	0.573	deleted_in_malignant_brain_tumors_1	Sortilin-Vps10/Sortilin_C/Ldl_recept_b/Ldl_recept_b/Ldl_recept_b/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/SRCR/SRCR/SRCR/SRCR/SRCR/SRCR/Ldl_recept_a/SRCR/Ldl_recept_a/Ldl_recept_a/Ldl_recept_a/fn3/fn3/
TrH2_TrispH2_012064	tan	0.573	solute_carrier_family_6_member_13	
TrH2_TrispH2_006173	tan	0.569	FAD_dependent_oxidoreductase_domain_containing_2	Pyr_redox_3/
TrH2_TrispH2_009879	tan	0.568	calcium_and_integrin_binding_family_member_2	EF-hand_7/
TrH2_TrispH2_008920	tan	0.567	cytochrome_P450_family_7_subfamily_A_member_1	p450/
TrH2_TrispH2_004079	tan	0.567		
TrH2_TrispH2_010164	tan	0.567	poly_ADP_ribose_polymerase_family_member_14	Macro/PARP/
TrH2_TrispH2_008758	tan	0.565	arrestin_domain_containing_3	Arrestin_N/Arrestin_C/
TrH2_TrispH2_001644	tan	0.565	IRF1/IRF2	IRF/
TrH2_orphan_1038	tan	0.562	NA	NA
TrH2_TrispH2_005375	tan	0.561	protein_phosphatase_4_regulatory_subunit_1	HEAT/
TrH2_TrispH2_011565	tan	0.561	mucin_4_cell_surface_associated	NIDO/VWD/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/SEA/EGF_CA/EGF_3/
TrH2_TrispH2_001679	tan	0.558	hematopoietic_prostaglandin_D_synthase	GST_N/GST_C_3/
TrH2_TrispH2_006456	tan	0.556	ankyrin_repeat_and_sterile_alpha_motif_domain_containing_1A	Ank_2/Ank_2/Ank_4/SAM_2/SAM_2/
TrH2_TrispH2_001212	tan	0.555	peptidylglycine_alpha_amidating_monooxygenase	Cu2_monooxygen/Cu2_monoox_C/NHL/
TrH2_TrispH2_005811	tan	0.552		
TrH2_TrispH2_010165	tan	0.551	poly_ADP_ribose_polymerase_family_member_14	Macro/
TrH2_TrispH2_006118	tan	0.549	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_2/Ank_2/Ank_3/Ank_2/PKD_channel/
TrH2_TrispH2_008238	tan	0.549		
TrH2_TrispH2_008063	tan	0.548		
TrH2_TrispH2_001827	tan	0.547	solute_carrier_family_36_member_3	Aa_trans/
TrH2_TrispH2_001385	tan	0.546	peroxiredoxin_2	AhpC-TSA/1-cysPrx_C/
TrH2_TrispH2_007122	tan	0.546	leishmanolysin_like_peptidase	Peptidase_M8/
TrH2_TrispH2_002577	tan	0.542	cysteine_rich_transmembrane_BMP_regulator_1	IGFBP/
TrH2_TrispH2_005885	tan	0.542	cytochrome_P450_family_39_subfamily_A_member_1	p450/
TrH2_TrispH2_001853	tan	0.541	aspartyl_tRNA_synthetase_1	tRNA_anti-codon/tRNA-synt_2/
TrH2_TrispH2_006923	tan	0.54	glutathione_S_transferase_theta_1	GST_N_3/GST_C/
TrH2_TrispH2_010061	tan	0.536	myosin_IB	Myosin_head/Myosin_TH1/
TrH2_TrispH2_009054	tan	0.535	solute_carrier_family_3_member_1	Alpha-amylase/
TrH2_TrispH2_009618	tan	0.535	WD_repeat_domain_48	WD40/WD40/
TrH2_TrispH2_005069	tan	0.535		
TrH2_TrispH2_009866	tan	0.534		
TrH2_TrispH2_000081	tan	0.532	calcium_voltage_gated_channel_subunit_alpha1_C	Ion_trans/Ion_trans/Ion_trans/Ion_trans/GPHH/Ca_chan_IQ/
TrH2_TrispH2_010012	tan	0.53		
TrH2_TrispH2_005679	tan	0.527	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_2/Ank_2/Ank_4/Ank_2/Ank_2/Ank_4/Ion_trans/
TrH2_TrispH2_009875	tan	0.522	C_terminal_Src_kinase	SH2/Pkinase_Tyr/
TrH2_TrispH2_010133	tan	0.52	lipoprotein_a	Kringle/SRCR/
TrH2_TrispH2_000968	tan	0.52	receptor_like_tyrosine_kinase	WIF/Pkinase_Tyr/
TrH2_TrispH2_010993	tan	0.517	ring_finger_protein_130	zf-RING_2/
TrH2_TrispH2_009337	tan	0.517	LIM_homeobox_6	LIM/LIM/
TrH2_TrispH2_007111	tan	0.516		
TrH2_TrispH2_008697	tan	0.514	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/
TrH2_TrispH2_010158	tan	0.513	poly_ADP_ribose_polymerase_family_member_14	Macro/PARP/
TrH2_TrispH2_000794	tan	0.509		
TrH2_TrispH2_003818	tan	0.509		Epimerase/
TrH2_TrispH2_004264	tan	0.507	lysine_demethylase_8	Cupin_8/
TrH2_TrispH2_007900	tan	0.507	choline_dehydrogenase	GMC_oxred_N/GMC_oxred_C/
TrH2_TrispH2_006718	tan	0.506	nitric_oxide_synthase_1	NAD_binding_1/Cyt-b5/
TrH2_TrispH2_008802	tan	0.503		NB-ARC/APAF1_C/
TrH2_TrispH2_001524	tan	0.503	acid_sensing_ion_channel_subunit_family_member_5	ASC/
TrH2_TrispH2_003577	tan	0.502		
TrH2_TrispH2_002861	tan	0.501	SV2_related_protein	Sugar_tr/
TrH2_TrispH2_005185	tan	0.501	sorting_nexin_18	SH3_2/PX/BAR_3_WASP_bdg/
TrH2_TrispH2_006095	brown	0.95	spectrin_beta_non_erythrocytic_1	CH/CH/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/PH_9/
TrH2_TrispH2_008574	brown	0.939	neurofascin	Bravo_FIGEY/
TrH2_TrispH2_008624	brown	0.929	GLI_pathogenesis_related_2	CAP/
TrH2_TrispH2_000464	brown	0.926		
TrH2_TrispH2_000460	brown	0.925		
TrH2_TrispH2_005033	brown	0.924		
TrH2_TrispH2_012005	brown	0.922		
TrH2_TrispH2_005469	brown	0.921	neuronal_cell_adhesion_molecule	I-set/fn3/
TrH2_TrispH2_006597	brown	0.919	EBF1/EBF2/EBF3/EBF4	COE1_DBD/TIG/COE1_HLH/
TrH2_TrispH2_007602	brown	0.919		
TrH2_TrispH2_012040	brown	0.915		
TrH2_TrispH2_000462	brown	0.915		
TrH2_TrispH2_000463	brown	0.913		
TrH2_TrispH2_010692	brown	0.911	thioredoxin	Thioredoxin/Thioredoxin/
TrH2_TrispH2_009312	brown	0.907		
TrH2_TrispH2_001621	brown	0.905	G_protein_subunit_alpha_o1	G-alpha/
TrH2_TrispH2_009309	brown	0.905		
TrH2_TrispH2_000461	brown	0.904		
TrH2_TrispH2_005856	brown	0.901		
TrH2_TrispH2_005728	brown	0.901		
TrH2_TrispH2_009313	brown	0.896		
TrH2_TrispH2_005138	brown	0.896	myoferlin	C2/C2/FerI/C2/C2/C2/C2/Ferlin_C/
TrH2_TrispH2_011392	brown	0.895	mucin_4_cell_surface_associated	EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/NIDO/EGF_CA/EGF_CA/cEGF/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF/
TrH2_TrispH2_008665	brown	0.894	glutamyl_aminopeptidase	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
TrH2_TrispH2_002047	brown	0.89	aminolevulinate_dehydratase	ALAD/
TrH2_TrispH2_002981	brown	0.889		
TrH2_orphan_761	brown	0.885	NA	NA
TrH2_TrispH2_011757	brown	0.878		
TrH2_TrispH2_010300	brown	0.874		
TrH2_TrispH2_009353	brown	0.865	solute_carrier_family_6_member_1	SNF/
TrH2_TrispH2_007430	brown	0.864	NBL1_DAN_family_BMP_antagonist	DAN/
TrH2_TrispH2_008355	brown	0.86	mucin_4_cell_surface_associated	NIDO/VWD/cEGF/FXa_inhibition/EGF_CA/
TrH2_TrispH2_000734	brown	0.854	hematopoietic_prostaglandin_D_synthase	GST_N/GST_C_3/
TrH2_TrispH2_011137	brown	0.849	sidekick_cell_adhesion_molecule_1	IgGFc_binding/Ig_3/Ig_3/ig/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/I-set/GAIN/GPS/7tm_2/
TrH2_TrispH2_000818	brown	0.841	SEL1L2_adaptor_subunit_of_ERAD_E3_ligase	Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/
TrH2_TrispH2_011205	brown	0.841	solute_carrier_family_23_member_2	Xan_ur_permease/
TrH2_orphan_1031	brown	0.838	NA	NA
TrH2_orphan_630	brown	0.836	NA	NA
TrH2_TrispH2_005427	brown	0.835		
TrH2_TrispH2_003330	brown	0.834	ATP_binding_cassette_subfamily_G_member_4	ABC_tran/ABC2_membrane_7/ABC2_membrane/
TrH2_TrispH2_004656	brown	0.83	adhesion_G_protein_coupled_receptor_G2	7tm_2/
TrH2_TrispH2_010301	brown	0.828		
TrH2_TrispH2_002867	brown	0.828	solute_carrier_organic_anion_transporter_family_member_4A1	OATP/Kazal_2/
TrH2_TrispH2_004187	brown	0.825		DUF2278/
TrH2_TrispH2_003104	brown	0.823	serine_threonine_kinase_like_domain_containing_1	Pkinase/
TrH2_TrispH2_011176	brown	0.821	solute_carrier_family_6_member_12	SNF/SNF/
TrH2_TrispH2_005718	brown	0.821	ATP_binding_cassette_subfamily_G_member_1	ABC_tran/ABC2_membrane_7/ABC2_membrane/
TrH2_orphan_1585	brown	0.82	NA	NA
TrH2_TrispH2_005768	brown	0.818	solute_carrier_family_18_member_B1	MFS_1/
TrH2_orphan_1652	brown	0.816	NA	NA
TrH2_TrispH2_001673	brown	0.814		Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/
TrH2_TrispH2_008158	brown	0.813	carbonic_anhydrase_7	Carb_anhydrase/
TrH2_orphan_821	brown	0.81	NA	NA
TrH2_TrispH2_011655	brown	0.808		
TrH2_TrispH2_006079	brown	0.807	solute_carrier_family_29_member_3	Nucleoside_tran/
TrH2_TrispH2_007837	brown	0.807	mucin_4_cell_surface_associated	EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/NIDO/EGF_CA/EGF_CA/cEGF/hEGF/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/
TrH2_TrispH2_008389	brown	0.807	sidekick_cell_adhesion_molecule_1	IgGFc_binding/Ig_3/Ig_3/I-set/I-set/I-set/Ig_2/Ig_3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/fn3/I-set/GAIN/GPS/7tm_2/
TrH2_TrispH2_006701	brown	0.804	trace_amine_associated_receptor_9	7tm_1/
TrH2_TrispH2_003738	brown	0.803	caveolin_3	Caveolin/
TrH2_TrispH2_002915	brown	0.797	bone_morphogenetic_protein_6	TGF_beta/
TrH2_TrispH2_005035	brown	0.796	adducin_2	Aldolase_II/
TrH2_TrispH2_010410	brown	0.793	synaptic_vesicle_glycoprotein_2B	MFS_1/MFS_1/
TrH2_TrispH2_009234	brown	0.792	interleukin_1_receptor_associated_kinase_1	Pkinase_Tyr/
TrH2_TrispH2_007874	brown	0.791		Lactamase_B/Alkyl_sulf_dimr/Alkyl_sulf_C/
TrH2_TrispH2_011527	brown	0.789	solute_carrier_family_6_member_5	SNF/
TrH2_TrispH2_008476	brown	0.785	lymphocyte_cytosolic_protein_1	EF-hand_7/CH/CH/CH/CH/
TrH2_TrispH2_008015	brown	0.784	DS_cell_adhesion_molecule_like_1	fn3/fn3/fn3/Ig_3/GPS/7tm_2/
TrH2_orphan_1170	brown	0.78	NA	NA
TrH2_TrispH2_001168	brown	0.78	interleukin_1_receptor_associated_kinase_2	Pkinase_Tyr/
TrH2_TrispH2_010411	brown	0.779	synaptic_vesicle_glycoprotein_2B	MFS_1/MFS_1/
TrH2_TrispH2_004671	brown	0.778	anoctamin_7	Anoct_dimer/Anoctamin/
TrH2_TrispH2_008437	brown	0.774	solute_carrier_family_23_member_2	Xan_ur_permease/
TrH2_TrispH2_009296	brown	0.773	major_facilitator_superfamily_domain_containing_11	UNC-93/
TrH2_TrispH2_002889	brown	0.766		
TrH2_orphan_1435	brown	0.765	NA	NA
TrH2_TrispH2_006082	brown	0.763	solute_carrier_family_29_member_3	Nucleoside_tran/
TrH2_TrispH2_004309	brown	0.763	calponin_1	CH/
TrH2_TrispH2_010970	brown	0.762		
TrH2_TrispH2_009388	brown	0.761	epidermal_growth_factor_receptor_pathway_substrate_8	PTB/SH3_1/SAM_3/
TrH2_TrispH2_003795	brown	0.76	epithelial_splicing_regulatory_protein_1	
TrH2_TrispH2_009003	brown	0.756	leucine_rich_repeat_containing_24	LRR_5/LRR_8/
TrH2_TrispH2_004995	brown	0.753	dicarbonyl_and_L_xylulose_reductase	adh_short/
TrH2_TrispH2_010830	brown	0.751		
TrH2_TrispH2_003943	brown	0.751	trio_Rho_guanine_nucleotide_exchange_factor	Spectrin/Spectrin/Spectrin/
TrH2_TrispH2_009834	brown	0.748	ATPase_13A3	P5-ATPase/E1-E2_ATPase/Hydrolase/
TrH2_TrispH2_009363	brown	0.741		Ammonium_transp/
TrH2_TrispH2_004024	brown	0.741	calpain_3	Peptidase_C2/Calpain_III/
TrH2_TrispH2_005328	brown	0.741	solute_carrier_family_6_member_18	SNF/
TrH2_TrispH2_004354	brown	0.739	fibulin_7	EGF_CA/EGF_CA/EGF_CA/
TrH2_TrispH2_011356	brown	0.739	synaptic_vesicle_glycoprotein_2B	MFS_1/
TrH2_TrispH2_003177	brown	0.738		Tropomyosin/
TrH2_TrispH2_005993	brown	0.736	calcium_voltage_gated_channel_subunit_alpha1_I	Ion_trans/Ion_trans/Ion_trans/Ion_trans/
TrH2_TrispH2_005951	brown	0.736		PID_2/
TrH2_TrispH2_011764	brown	0.735		
TrH2_TrispH2_000828	brown	0.734	hemicentin_1	IgGFc_binding/Ig_3/I-set/Ig_3/Ig_3/I-set/Ig_3/I-set/Ig_3/I-set/fn3/fn3/fn3/Ig_3/I-set/Ig_3/Ig_3/Ig_3/fn3/fn3/fn3/Ig_3/HRM/GAIN/GPS/7tm_2/7tm_2/
TrH2_TrispH2_001208	brown	0.734	Rho_GTPase_activating_protein_6	RhoGAP/
TrH2_TrispH2_005350	brown	0.734	ring_finger_protein_166	zf-C3HC4/
TrH2_TrispH2_010132	brown	0.732		DUF202/
TrH2_TrispH2_011659	brown	0.73		
TrH2_TrispH2_010408	brown	0.73	synaptic_vesicle_glycoprotein_2A	MFS_1/MFS_1/
TrH2_TrispH2_000403	brown	0.729	spectrin_alpha_non_erythrocytic_1	Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/SH3_9/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/Spectrin/EF-hand_7/EFhand_Ca_insen/
TrH2_TrispH2_001771	brown	0.727		
TrH2_TrispH2_011407	brown	0.724	protein_tyrosine_phosphatase_receptor_type_F	fn3/fn3/fn3/fn3/fn3/I-set/GAIN/GPS/7tm_2/
TrH2_TrispH2_010162	brown	0.724	poly_ADP_ribose_polymerase_family_member_14	Macro/PARP/
TrH2_TrispH2_006281	brown	0.723		
TrH2_TrispH2_003071	brown	0.721	neuronal_calcium_sensor_1	EF-hand_5/EF-hand_7/
TrH2_TrispH2_012069	brown	0.721		
TrH2_TrispH2_007994	brown	0.72		TauD/
TrH2_TrispH2_008034	brown	0.719	mucin_4_cell_surface_associated	EGF/SRCR/hEGF/NIDO/EGF_CA/EGF_CA/FXa_inhibition/EGF_CA/cEGF/hEGF/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF/
TrH2_TrispH2_000297	brown	0.716	smoothelin	Smoothelin/CH/
TrH2_TrispH2_011575	brown	0.714		
TrH2_TrispH2_001770	brown	0.713		
TrH2_orphan_1215	brown	0.711	NA	NA
TrH2_TrispH2_011576	brown	0.707		
TrH2_orphan_375	brown	0.704	NA	NA
TrH2_TrispH2_003859	brown	0.703	rhophilin_Rho_GTPase_binding_protein_2	BRO1/
TrH2_TrispH2_005727	brown	0.703		
TrH2_TrispH2_012060	brown	0.701		
TrH2_TrispH2_011294	brown	0.701	hypocretin_receptor_2	7tm_1/
TrH2_orphan_1395	brown	0.698	NA	NA
TrH2_TrispH2_006294	brown	0.697	Rho_associated_coiled_coil_containing_protein_kinase_2	Rho_Binding/
TrH2_TrispH2_008706	brown	0.694	cytochrome_P450_family_3_subfamily_A_member_5	p450/
TrH2_TrispH2_003974	brown	0.693		Patatin/
TrH2_TrispH2_003159	brown	0.692	microtubule_associated_monooxygenase_calponin_and_LIM_domain_containing_3	FAD_binding_3/CH/DUF3585/
TrH2_TrispH2_007558	brown	0.69	filamin_C	CH/CH/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/Filamin/
TrH2_TrispH2_002886	brown	0.689	acyl_CoA_synthetase_family_member_2	AMP-binding/AMP-binding_C/
TrH2_orphan_974	brown	0.688	NA	NA
TrH2_TrispH2_005761	brown	0.686	solute_carrier_family_18_member_B1	MFS_1/
TrH2_TrispH2_008919	brown	0.686	cytochrome_P450_family_4_subfamily_V_member_2	p450/
TrH2_TrispH2_003506	brown	0.686		
TrH2_TrispH2_001772	brown	0.686		
TrH2_TrispH2_001648	brown	0.685	ankyrin_2	Ank_2/Ank_2/Ank_4/Ank_2/Ank/Ank/Ank_2/Ank_2/Ank_2/Ank/Ank_2/ZU5/UPA_2/Death/
TrH2_TrispH2_010100	brown	0.683	histamine_receptor_H2	7tm_1/
TrH2_TrispH2_002054	brown	0.682	coiled_coil_domain_containing_89	
TrH2_TrispH2_007512	brown	0.682	tubulin_alpha_3c	Tubulin/Tubulin_C/
TrH2_TrispH2_009002	brown	0.682	SH3_domain_binding_glutamate_rich_protein_like_3	SH3BGR/
TrH2_TrispH2_007779	brown	0.681	calcium_responsive_transcription_factor	ALS2CR8/
TrH2_TrispH2_011304	brown	0.678		ERK-JNK_inhib/
TrH2_TrispH2_004984	brown	0.677		
TrH2_TrispH2_002393	brown	0.677	bone_morphogenetic_protein_2	TGFb_propeptide/TGF_beta/
TrH2_TrispH2_007457	brown	0.676	UDP_glucuronosyltransferase_family_2_member_A3	UDPGT/
TrH2_TrispH2_011050	brown	0.676	Rh_associated_glycoprotein	Ammonium_transp/
TrH2_TrispH2_002659	brown	0.675	carnitine_O_acetyltransferase	Carn_acyltransf/
TrH2_TrispH2_011286	brown	0.673		Ank/Ank/Ank/Ank/
TrH2_TrispH2_011896	brown	0.673	poly_ADP_ribose_polymerase_family_member_14	PARP/
TrH2_TrispH2_006381	brown	0.67		
TrH2_TrispH2_010641	brown	0.67	neural_cell_adhesion_molecule_2	Ig_3/Ig_3/Ig_3/Ig_3/fn3/fn3/
TrH2_TrispH2_006736	brown	0.664	MCF.2_cell_line_derived_transforming_sequence_like	CRAL_TRIO_2/RhoGEF/PH/
TrH2_TrispH2_008524	brown	0.662		
TrH2_TrispH2_009310	brown	0.661		
TrH2_TrispH2_011198	brown	0.659		
TrH2_TrispH2_004107	brown	0.656	dimethylarginine_dimethylaminohydrolase_1	Amidinotransf/
TrH2_orphan_405	brown	0.651	NA	NA
TrH2_TrispH2_006081	brown	0.65	solute_carrier_family_29_member_3	Nucleoside_tran/
TrH2_TrispH2_007312	brown	0.649	pleckstrin_homology_and_RhoGEF_domain_containing_G5	RhoGEF/
TrH2_TrispH2_010405	brown	0.648	dystroglycan_1	He_PIG/DAG1/DAG1/
TrH2_TrispH2_007504	brown	0.646	galanin_receptor_2	7tm_1/
TrH2_orphan_717	brown	0.645	NA	NA
TrH2_TrispH2_010958	brown	0.645	flavin_containing_dimethylaniline_monoxygenase_5	FMO-like/
TrH2_TrispH2_006229	brown	0.643		
TrH2_TrispH2_010163	brown	0.642	poly_ADP_ribose_polymerase_family_member_14	PARP/
TrH2_TrispH2_005034	brown	0.641	adducin_2	Aldolase_II/
TrH2_TrispH2_009404	brown	0.639		
TrH2_TrispH2_004535	brown	0.636		Ribonucleas_3_3/
TrH2_TrispH2_004661	brown	0.635		Sel1/Sel1/Sel1/Sel1/Sel1/
TrH2_TrispH2_002745	brown	0.634	G_protein_subunit_alpha_12	G-alpha/
TrH2_TrispH2_010089	brown	0.634	SV2_related_protein	Sugar_tr/
TrH2_TrispH2_004876	brown	0.633		
TrH2_TrispH2_006546	brown	0.632	thiopurine_S_methyltransferase	TPMT/TPMT/
TrH2_TrispH2_006076	brown	0.632	solute_carrier_family_29_member_3	Nucleoside_tran/
TrH2_TrispH2_005093	brown	0.628	endoplasmic_reticulum_aminopeptidase_2	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
TrH2_TrispH2_006030	brown	0.627	myosin_light_chain_kinase	I-set/I-set/I-set/fn3/SH3_2/Pkinase/I-set/Pkinase/I-set/fn3/
TrH2_TrispH2_010409	brown	0.626	synaptic_vesicle_glycoprotein_2A	MFS_1/MFS_1/
TrH2_TrispH2_004313	brown	0.624	cyclic_nucleotide_binding_domain_containing_2	
TrH2_TrispH2_011091	brown	0.622	sidekick_cell_adhesion_molecule_1	
TrH2_TrispH2_000645	brown	0.621		
TrH2_orphan_1439	brown	0.619	NA	NA
TrH2_TrispH2_005855	brown	0.619	C_type_lectin_domain_containing_10A	Lectin_C/
TrH2_TrispH2_009659	brown	0.617		
TrH2_TrispH2_004398	brown	0.616	monooxygenase_DBH_like_1	DOMON/Cu2_monooxygen/Cu2_monoox_C/DOMON/Cu2_monooxygen/Cu2_monoox_C/
TrH2_orphan_621	brown	0.614	NA	NA
TrH2_TrispH2_011765	brown	0.613	synaptic_vesicle_glycoprotein_2C	MFS_1/
TrH2_TrispH2_009801	brown	0.613	hemicentin_1	IgGFc_binding/Ig_2/Ig_3/Ig_3/I-set/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/Ig_3/I-set/Ig_3/Ig_3/fn3/fn3/fn3/
TrH2_TrispH2_009393	brown	0.608		
TrH2_TrispH2_006279	brown	0.608		
TrH2_TrispH2_008730	brown	0.608	adhesion_G_protein_coupled_receptor_L3	GPS/7tm_2/
TrH2_orphan_1332	brown	0.605	NA	NA
