gene	gene_module	membership_score	gene_name	pfam
Hhon_g01213.t1	sienna3	0.767	proprotein_convertase_subtilisin_kexin_type_1	S8_pro-domain/Peptidase_S8/P_proprotein/
Hhon_g04476.t1	sienna3	0.763	c_Maf_inducing_protein	
Hhon_g11282.t1	sienna3	0.76	SAM_and_HD_domain_containing_deoxynucleoside_triphosphate_triphosphohydrolase_1	HD/
Hhon_g04000.t1	sienna3	0.748	FOS/FOSB/FOSL1/FOSL2	bZIP_1/
Hhon_g10156.t1	sienna3	0.741	FERM_and_PDZ_domain_containing_1	
Hhon_g04087.t1	sienna3	0.734	trafficking_regulator_and_scaffold_protein_tamalin	PDZ/
Hhon_g02289.t1	sienna3	0.733	EGR1/EGR2/EGR3/EGR4	zf-C2H2/zf-C2H2/zf-C2H2/
Hhon_g02873.t1	sienna3	0.731	TCF3/TCF4/TCF12	HLH/
Hhon_g02172.t1	sienna3	0.73		
Hhon_g09858.t1	sienna3	0.726		
Hhon_g07630.t1	sienna3	0.715	FOXN2/FOXN3	Forkhead/
Hhon_g09830.t1	sienna3	0.707	Nedd4_family_interacting_protein_1	DUF2370/
Hhon_g09399.t1	sienna3	0.703	neural_proliferation_differentiation_and_control_1	NPDC1/
Hhon_g00146.t1	sienna3	0.7	MOS_proto_oncogene_serine_threonine_kinase	Pkinase/
Hhon_g11231.t1	sienna3	0.699	solute_carrier_family_39_member_1	Zip/
Hhon_g06439.t1	sienna3	0.691	DIRAS_family_GTPase_2	Ras/
Hhon_orphan_42	sienna3	0.689	NA	NA
Hhon_g11041.t1	sienna3	0.687	neuropeptide_FF_receptor_2	7tm_1/
Hhon_g04393.t1	sienna3	0.684	ring_finger_protein_38	zf-RING_2/
Hhon_g02425.t1	sienna3	0.681	kalirin_RhoGEF_kinase	Spectrin/Spectrin/RhoGEF/RhoGEF/I-set/Pkinase/
Hhon_g00092.t1	sienna3	0.676	JUN/JUNB/JUND	Jun/bZIP_1/
Hhon_g02469.t1	sienna3	0.671	tumor_protein_p53_inducible_nuclear_protein_1	DOR/
Hhon_g09440.t1	sienna3	0.668	like_FERD3L/PTF1A	HLH/
Hhon_orphan_1475	sienna3	0.663	NA	NA
Hhon_g05787.t1	sienna3	0.661	SRF	SRF-TF/
Hhon_g02970.t1	sienna3	0.647	phosphodiesterase_10A	GAF/GAF/PDEase_I/
Hhon_g03264.t1	sienna3	0.642	roundabout_guidance_receptor_1	Ig_3/Ig_3/I-set/Ig_3/Ig_3/fn3/fn3/fn3/
Hhon_g00879.t1	sienna3	0.638	inositol_polyphosphate_5_phosphatase_F	Syja_N/hSac2/
Hhon_g06530.t1	sienna3	0.631	sorting_nexin_6	PX/BAR/
Hhon_g00976.t1	sienna3	0.629	IRX1/IRX2/IRX3/IRX4/IRX5/IRX6/MKX	Homeobox_KN/
Hhon_g04384.t1	sienna3	0.601	ATPase_H_transporting_V0_subunit_e2	ATP_synt_H/
Hhon_g06969.t1	sienna3	0.583	TBX2/TBX3	T-box/
Hhon_g08613.t1	sienna3	0.579	neuropeptide_FF_receptor_2	7tm_1/
Hhon_g07992.t1	sienna3	0.577	capicua_transcriptional_repressor	
Hhon_orphan_227	sienna3	0.577	NA	NA
Hhon_g04629.t1	sienna3	0.569	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/
Hhon_orphan_446	sienna3	0.561	NA	NA
Hhon_g05707.t1	sienna3	0.554	solute_carrier_family_39_member_8	Zip/
Hhon_g10386.t1	sienna3	0.552		
Hhon_g00316.t1	sienna3	0.548	splA_ryanodine_receptor_domain_and_SOCS_box_containing_3	SPRY/
Hhon_g03739.t1	sienna3	0.544	aquaporin_9	MIP/
Hhon_g07411.t1	sienna3	0.538		
Hhon_g01571.t1	sienna3	0.536	syntaxin_binding_protein_1	Sec1/
Hhon_g01460.t1	sienna3	0.534	protein_phosphatase_1_catalytic_subunit_gamma	STPPase_N/Metallophos/
Hhon_g03085.t1	sienna3	0.523	FERM_domain_containing_6	FERM_N/FERM_M/FERM_C/
Hhon_g06282.t1	sienna3	0.511	potassium_voltage_gated_channel_subfamily_H_member_7	PAS_9/Ion_trans/cNMP_binding/
Hhon_g09471.t1	sienna3	0.508	serpin_family_B_member_1	Serpin/
Hhon_g06548.t1	sienna3	0.508	pelota_mRNA_surveillance_and_ribosome_rescue_factor	eRF1_1/eRF1_2/eRF1_3/
Hhon_g09024.t1	sienna3	0.505	phosphodiesterase_11A	GAF/GAF/PDEase_I/
Hhon_g09972.t1	lavenderblush3	0.977	prolyl_4_hydroxylase_subunit_alpha_1	P4Ha_N/2OG-FeII_Oxy_3/
Hhon_g09971.t1	lavenderblush3	0.96	prolyl_4_hydroxylase_subunit_alpha_2	P4Ha_N/2OG-FeII_Oxy_3/
Hhon_g09970.t1	lavenderblush3	0.924	prolyl_4_hydroxylase_subunit_alpha_1	P4Ha_N/2OG-FeII_Oxy_3/P4Ha_N/2OG-FeII_Oxy_3/
Hhon_orphan_1300	lavenderblush3	0.922	NA	NA
Hhon_g01770.t1	lavenderblush3	0.921		
Hhon_g11001.t1	lavenderblush3	0.918	arachidonate_5_lipoxygenase	Lipoxygenase/
Hhon_orphan_1296	lavenderblush3	0.903	NA	NA
Hhon_g06623.t1	lavenderblush3	0.886		
Hhon_g11054.t1	lavenderblush3	0.881	opioid_receptor_mu_1	7tm_1/
Hhon_orphan_2178	lavenderblush3	0.808	NA	NA
Hhon_orphan_1035	lavenderblush3	0.803	NA	NA
Hhon_g05249.t1	lavenderblush3	0.773	like_ARX	Homeodomain/
Hhon_g06625.t1	lavenderblush3	0.74	protein_disulfide_isomerase_family_A_member_6	Thioredoxin/Thioredoxin/
Hhon_g07906.t1	lavenderblush3	0.569	selenoprotein_T	Rdx/
Hhon_g11232.t1	lavenderblush3	0.566		
Hhon_g00847.t1	lavenderblush3	0.548	retinal_pigment_epithelium_derived_rhodopsin_homolog	7tm_1/
Hhon_g08238.t1	lavenderblush3	0.525		
Hhon_g10971.t1	lavenderblush3	0.513	trace_amine_associated_receptor_1	7tm_1/
Hhon_g06622.t1	ivory	0.959		
Hhon_orphan_2040	ivory	0.951	NA	NA
Hhon_g10302.t1	ivory	0.946		
Hhon_orphan_362	ivory	0.939	NA	NA
Hhon_g06954.t1	ivory	0.931	like_ATOH8/BHLHA9/NEUROD1/NEUROD2/NEUROD4/NEUROD6	HLH/
Hhon_orphan_2423	ivory	0.929	NA	NA
Hhon_g02037.t1	ivory	0.925	vitamin_K_epoxide_reductase_complex_subunit_1	VKOR/
Hhon_orphan_1297	ivory	0.921	NA	NA
Hhon_g07665.t1	ivory	0.921	like_POGK	HTH_Tnp_1/HTH_Tnp_Tc5/
Hhon_orphan_1276	ivory	0.891	NA	NA
Hhon_g05435.t1	ivory	0.883	transmembrane_protein_35B	DoxX_2/
Hhon_g08824.t1	ivory	0.881	phospholipase_A2_receptor_1	Lectin_C/Lectin_C/Lectin_C/
Hhon_g04917.t1	ivory	0.876	neuropeptide_FF_receptor_2	7tm_1/
Hhon_orphan_946	ivory	0.847	NA	NA
Hhon_orphan_2042	ivory	0.839	NA	NA
Hhon_orphan_953	ivory	0.838	NA	NA
Hhon_g08163.t1	ivory	0.818	thyroid_stimulating_hormone_receptor	LRR_8/LRR_5/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/
Hhon_g06118.t1	ivory	0.808	adhesion_G_protein_coupled_receptor_L3	Lectin_C/Lectin_C/Lectin_C/Lectin_C/GPS/7tm_2/
Hhon_g10730.t1	ivory	0.78		7tm_1/
Hhon_g06580.t1	ivory	0.778	adhesion_G_protein_coupled_receptor_F3	7tm_2/
Hhon_g06759.t1	ivory	0.764	histamine_receptor_H2	7tm_1/
Hhon_orphan_1286	ivory	0.743	NA	NA
Hhon_g08357.t1	ivory	0.726	tachykinin_receptor_3	7tm_1/
Hhon_g08082.t1	ivory	0.711		Ank_2/
Hhon_g03478.t1	ivory	0.681	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_4/Ank_2/Ank_2/Ank_4/Ank_2/Ank_2/Ank_4/Ion_trans/
Hhon_g01851.t1	ivory	0.661	cholecystokinin_A_receptor	7tm_1/
Hhon_g02258.t1	ivory	0.623	leucyl_and_cystinyl_aminopeptidase	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
Hhon_g01848.t1	ivory	0.617	phospholipid_scramblase_1	Scramblase/
Hhon_g11206.t1	ivory	0.59		
Hhon_g08816.t1	ivory	0.568	cyclic_nucleotide_binding_domain_containing_2	cNMP_binding/
Hhon_g02298.t1	ivory	0.563	prolactin_releasing_hormone_receptor	7tm_1/
Hhon_g11145.t1	ivory	0.52	glutamate_metabotropic_receptor_5	ANF_receptor/NCD3G/7tm_3/
Hhon_g01709.t1	darkorange	0.983		
Hhon_g04338.t1	darkorange	0.981		
Hhon_orphan_2131	darkorange	0.979	NA	NA
Hhon_g09735.t1	darkorange	0.979	SKI_family_transcriptional_corepressor_2	Ski_Sno/c-SKI_SMAD_bind/
Hhon_g04297.t1	darkorange	0.978	ATPase_copper_transporting_beta	HMA/HMA/E1-E2_ATPase/Hydrolase/
Hhon_orphan_858	darkorange	0.976	NA	NA
Hhon_g02609.t1	darkorange	0.975	natriuretic_peptide_receptor_2	NIT/HNOBA/Guanylate_cyc/
Hhon_orphan_1418	darkorange	0.968	NA	NA
Hhon_g10764.t1	darkorange	0.966	tachykinin_receptor_3	7tm_1/
Hhon_orphan_352	darkorange	0.947	NA	NA
Hhon_g02707.t1	darkorange	0.94	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/
Hhon_g03031.t1	darkorange	0.926	calcium_sensing_receptor	ANF_receptor/NCD3G/7tm_3/
Hhon_orphan_158	darkorange	0.92	NA	NA
Hhon_g00984.t1	darkorange	0.917	solute_carrier_family_6_member_18	SNF/
Hhon_orphan_2135	darkorange	0.907	NA	NA
Hhon_g02047.t1	darkorange	0.904	general_transcription_factor_IIH_subunit_3	Tfb4/
Hhon_g07433.t1	darkorange	0.899	calcium_and_integrin_binding_1	
Hhon_g04557.t1	darkorange	0.894	serine_peptidase_inhibitor_Kunitz_type_2	Kunitz_BPTI/Kunitz_BPTI/
Hhon_orphan_2141	darkorange	0.861	NA	NA
Hhon_g03211.t1	darkorange	0.844	chordin_like_1	VWC/VWC/VWC/VWC/
Hhon_g08055.t1	darkorange	0.828	neuropeptide_FF_receptor_2	7tm_1/
Hhon_g04339.t1	darkorange	0.819	IQ_motif_and_ubiquitin_domain_containing	
Hhon_g02484.t1	darkorange	0.812	junctophilin_3	MORN/MORN/MORN/MORN/MORN/MORN/
Hhon_g10209.t1	darkorange	0.78		7tm_1/
Hhon_g08614.t1	darkorange	0.775	uridine_monophosphate_synthetase	Pribosyltran/OMPdecase/
Hhon_orphan_200	darkorange	0.755	NA	NA
Hhon_g05069.t1	darkorange	0.732	dystrobrevin_beta	EF-hand_2/EF-hand_3/ZZ/
Hhon_orphan_1711	darkorange	0.729	NA	NA
Hhon_orphan_1710	darkorange	0.722	NA	NA
Hhon_g01319.t1	darkorange	0.7	NDUFA4_mitochondrial_complex_associated	B12D/
Hhon_orphan_412	darkorange	0.697	NA	NA
Hhon_g10825.t1	darkorange	0.695		
Hhon_orphan_1871	darkorange	0.677	NA	NA
Hhon_orphan_1021	darkorange	0.675	NA	NA
Hhon_g01310.t1	darkorange	0.673	regulator_of_G_protein_signaling_21	RGS/
Hhon_g03961.t1	darkorange	0.649	coiled_coil_domain_containing_62	
Hhon_g11090.t1	darkorange	0.637	G_protein_coupled_receptor_19	7tm_1/
Hhon_g00610.t1	darkorange	0.637	BMP_binding_endothelial_regulator	VWC/VWD/
Hhon_g05924.t1	darkorange	0.628	pyroglutamyl_peptidase_I	Peptidase_C15/
Hhon_orphan_1435	darkorange	0.613	NA	NA
Hhon_g00165.t1	darkorange	0.594	like_AC097634.4/FOXA1/FOXA2/FOXA3/FOXB1/FOXB2/FOXC1/FOXC2/FOXD1/FOXD2/FOXD3/FOXD4/FOXD4L1/FOXD4L3/FOXD4L4/FOXD4L5/FOXD4L6/FOXE1/FOXE3/FOXF1/FOXF2/FOXG1/FOXH1/FOXI1/FOXI2/FOXI3/FOXJ1/FOXJ2/FOXJ3/FOXK1/FOXK2/FOXL1/FOXL2/FOXL3/FOXM1/FOXN1/FOXN2/FOXN3/FOXN4/FOXO1/FOXO3/FOXO3B/FOXO4/FOXO6/FOXP1/FOXP2/FOXP3/FOXP4/FOXQ1/FOXR1/FOXR2/FOXS1	DHHC/Forkhead/
Hhon_orphan_1374	darkorange	0.591	NA	NA
Hhon_g00958.t1	darkorange	0.581	carboxypeptidase_D	Peptidase_M14/CarboxypepD_reg/
Hhon_orphan_47	darkorange	0.573	NA	NA
Hhon_orphan_1373	darkorange	0.556	NA	NA
Hhon_g11731.t1	darkorange	0.555	solute_carrier_family_17_member_6	MFS_1/
Hhon_g05231.t1	darkorange	0.552	transmembrane_O_mannosyltransferase_targeting_cadherins_1	DUF1736/TPR_16/TPR_8/TPR_16/ANAPC3/TPR_16/
Hhon_g08584.t1	darkorange	0.551	5_hydroxytryptamine_receptor_1D	7tm_1/
Hhon_g08015.t1	darkorange	0.547	melanocortin_4_receptor	7tm_1/
Hhon_g06970.t1	darkorange	0.546		
Hhon_g03477.t1	darkorange	0.541	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_5/Ank_4/Ank/Ank_2/Ank_2/Ank_2/Ank_2/Ank_2/Ion_trans/
Hhon_g07432.t1	plum2	0.988	calcium_and_integrin_binding_1	EF-hand_7/
Hhon_g03414.t1	plum2	0.987		
Hhon_g03395.t1	plum2	0.987	RAB3A_interacting_protein_like_1	Sec2p/
Hhon_g01474.t1	plum2	0.986	RUNX1_partner_transcriptional_co_repressor_1	TAFH/zf-MYND/
Hhon_g05326.t1	plum2	0.983	like_PRDM12;zf-met.HG1.54	SET/zf-C2H2/zf-C2H2/
Hhon_orphan_687	plum2	0.982	NA	NA
Hhon_g10154.t1	plum2	0.965	neuropeptide_FF_receptor_2	7tm_1/
Hhon_orphan_2016	plum2	0.942	NA	NA
Hhon_g00405.t1	plum2	0.934		7tm_1/
Hhon_g04199.t1	plum2	0.864	neuropeptide_FF_receptor_2	7tm_1/
Hhon_orphan_1412	plum2	0.749	NA	NA
Hhon_g10425.t1	plum2	0.74	arrestin_domain_containing_3	Arrestin_N/Arrestin_C/
Hhon_g00324.t1	plum2	0.726		
Hhon_g05232.t1	plum2	0.725	family_with_sequence_similarity_124_member_A	FAM124/
Hhon_g11284.t1	plum2	0.685	histamine_receptor_H2	7tm_1/
Hhon_g07230.t1	plum2	0.669	neuropeptide_FF_receptor_2	7tm_1/
Hhon_g07398.t1	plum2	0.594		7tm_1/
Hhon_g04916.t1	plum2	0.564	growth_hormone_secretagogue_receptor	7tm_1/
Hhon_g09241.t1	plum2	0.563	hemicentin_1	I-set/I-set/I-set/
Hhon_orphan_757	plum2	0.536	NA	NA
Hhon_orphan_2037	white	0.985	NA	NA
Hhon_g03657.t1	white	0.982		
Hhon_g11153.t1	white	0.982	opioid_receptor_kappa_1	7tm_1/
Hhon_g04522.t1	white	0.982		
Hhon_g07965.t1	white	0.979	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/
Hhon_orphan_1457	white	0.976	NA	NA
Hhon_g07360.t1	white	0.973	transmembrane_serine_protease_9	Lectin_C/Trypsin/
Hhon_g04128.t1	white	0.972		7tm_1/
Hhon_orphan_2251	white	0.959	NA	NA
Hhon_g07907.t1	white	0.949		7tm_1/
Hhon_orphan_887	white	0.947	NA	NA
Hhon_orphan_1285	white	0.945	NA	NA
Hhon_g05483.t1	white	0.944	DBP/HLF/TEF	bZIP_2/
Hhon_g05481.t1	white	0.943		
Hhon_g10261.t1	white	0.938	protein_arginine_methyltransferase_6	PrmA/
Hhon_g07347.t1	white	0.926	ETS1/ETS2/ETV2	SAM_PNT/Ets/
Hhon_orphan_2264	white	0.901	NA	NA
Hhon_g04574.t1	white	0.897	tachykinin_receptor_2	7tm_1/
Hhon_g05482.t1	white	0.893	DBP/HLF/TEF	bZIP_2/
Hhon_orphan_1784	white	0.883	NA	NA
Hhon_g03029.t1	white	0.88	calcium_sensing_receptor	ANF_receptor/NCD3G/7tm_3/
Hhon_g00228.t1	white	0.874		
Hhon_g10188.t1	white	0.87	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/
Hhon_g09733.t1	white	0.869		
Hhon_g10528.t1	white	0.809		7tm_1/
Hhon_g09919.t1	white	0.807		7tm_1/
Hhon_g06078.t1	white	0.803	axin_interactor_dorsalization_associated	Aida_C2/
Hhon_g01454.t1	white	0.744		DAP_epimerase/DAP_epimerase/
Hhon_g01522.t1	white	0.71	pyroglutamylated_RFamide_peptide_receptor	7tm_1/
Hhon_orphan_79	white	0.709	NA	NA
Hhon_g02777.t1	white	0.707	kinase_suppressor_of_ras_2	Pkinase_Tyr/
Hhon_g00490.t1	white	0.7		
Hhon_g02899.t1	white	0.694	opsin_4	7tm_1/
Hhon_g01078.t1	white	0.685	opsin_1_short_wave_sensitive	7tm_1/
Hhon_g04573.t1	white	0.683	polynucleotide_kinase_3_phosphatase	PNK3P/
Hhon_g06309.t1	white	0.665		
Hhon_g03838.t1	white	0.658	axin_2	RGS/DIX/
Hhon_g07696.t1	white	0.632	natriuretic_peptide_receptor_1	ANF_receptor/Pkinase_Tyr/HNOBA/Guanylate_cyc/
Hhon_orphan_1656	white	0.586	NA	NA
Hhon_orphan_1233	white	0.565	NA	NA
Hhon_orphan_2010	white	0.563	NA	NA
Hhon_g08641.t1	white	0.523	neuroglobin	Globin/
Hhon_g10412.t1	white	0.508	ADP_ribosylation_factor_like_GTPase_5B	Arf/
Hhon_orphan_2125	floralwhite	0.944	NA	NA
Hhon_g06966.t1	floralwhite	0.941		
Hhon_g01201.t1	floralwhite	0.919	adhesion_G_protein_coupled_receptor_L3	Lectin_C/GPS/7tm_2/
Hhon_g01746.t1	floralwhite	0.911	melanin_concentrating_hormone_receptor_1	7tm_1/
Hhon_g10729.t1	floralwhite	0.896		7tm_1/
Hhon_g06965.t1	floralwhite	0.887		
Hhon_g11042.t1	floralwhite	0.872	galanin_receptor_2	7tm_1/
Hhon_g01888.t1	floralwhite	0.856		
Hhon_g08278.t1	floralwhite	0.83	opioid_receptor_kappa_1	7tm_1/
Hhon_g10923.t1	floralwhite	0.815	neuropeptide_FF_receptor_2	7tm_1/
Hhon_g11309.t1	floralwhite	0.812	somatostatin_receptor_1	7tm_1/
Hhon_g08183.t1	floralwhite	0.799	adhesion_G_protein_coupled_receptor_L4	GPS/7tm_2/
Hhon_g10508.t1	floralwhite	0.781	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/
Hhon_orphan_167	floralwhite	0.768	NA	NA
Hhon_orphan_1655	floralwhite	0.756	NA	NA
Hhon_g11094.t1	floralwhite	0.755		7tm_1/
Hhon_orphan_1631	floralwhite	0.75	NA	NA
Hhon_orphan_46	floralwhite	0.701	NA	NA
Hhon_g10893.t1	floralwhite	0.694	adhesion_G_protein_coupled_receptor_L3	Lectin_C/Lectin_C/Lectin_C/Lectin_C/GPS/7tm_2/
Hhon_g09614.t1	floralwhite	0.691	5_hydroxytryptamine_receptor_4	7tm_1/
Hhon_orphan_296	floralwhite	0.646	NA	NA
Hhon_g10236.t1	floralwhite	0.644	LanC_like_1	LANC_like/
Hhon_orphan_131	floralwhite	0.641	NA	NA
Hhon_g10970.t1	floralwhite	0.638		7tm_1/
Hhon_g06506.t1	floralwhite	0.637	adhesion_G_protein_coupled_receptor_L2	Lectin_C/Lectin_C/GPS/7tm_2/
Hhon_g03438.t1	floralwhite	0.635	adrenoceptor_beta_2	7tm_1/
Hhon_orphan_849	floralwhite	0.612	NA	NA
Hhon_g08422.t1	floralwhite	0.605	arrestin_domain_containing_2	Arrestin_N/Arrestin_C/
Hhon_orphan_1840	floralwhite	0.579	NA	NA
Hhon_g01511.t1	floralwhite	0.528		
Hhon_g03440.t1	violet	0.976	adhesion_G_protein_coupled_receptor_G2	Somatomedin_B/7tm_2/
Hhon_g01707.t1	violet	0.976		
Hhon_g01708.t1	violet	0.962		
Hhon_g07541.t1	violet	0.958	adhesion_G_protein_coupled_receptor_L3	Lectin_C/Lectin_C/GPS/7tm_2/
Hhon_g10185.t1	violet	0.956		7tm_1/
Hhon_g05036.t1	violet	0.955	SV2_related_protein	Sugar_tr/MFS_1/
Hhon_g01220.t1	violet	0.951	histamine_receptor_H2	7tm_1/
Hhon_g01706.t1	violet	0.947		
Hhon_g07103.t1	violet	0.945	tachykinin_receptor_3	7tm_1/
Hhon_orphan_350	violet	0.942	NA	NA
Hhon_g06800.t1	violet	0.925	histamine_receptor_H1	7tm_1/
Hhon_g10961.t1	violet	0.924	adhesion_G_protein_coupled_receptor_D1	Lectin_C/Lectin_C/GPS/7tm_2/
Hhon_g05530.t1	violet	0.906		
Hhon_orphan_664	violet	0.897	NA	NA
Hhon_g04608.t1	violet	0.887		Il2rg/
Hhon_g08412.t1	violet	0.885		7tm_1/
Hhon_orphan_2274	violet	0.873	NA	NA
Hhon_g05176.t1	violet	0.851	FAD_dependent_oxidoreductase_domain_containing_1	DAO/
Hhon_g00476.t1	violet	0.831		
Hhon_g08868.t1	violet	0.818		7tm_1/
Hhon_g11091.t1	violet	0.816	opsin_3	7tm_1/
Hhon_g10141.t1	violet	0.786	glutamate_metabotropic_receptor_7	ANF_receptor/NCD3G/7tm_3/
Hhon_g11448.t1	violet	0.774	adhesion_G_protein_coupled_receptor_D1	Lectin_C/GPS/7tm_2/
Hhon_g11398.t1	violet	0.769		
Hhon_g05494.t1	violet	0.759	neuropeptide_Y_receptor_Y4_2	7tm_1/
Hhon_g05330.t1	violet	0.74		Methyltransf_11/
Hhon_g00369.t1	violet	0.71	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_4/Ank_2/Ank_2/Ank_2/Ank_2/Ank_2/
Hhon_g00859.t1	violet	0.668		
Hhon_g10513.t1	violet	0.661	Wnt_family_member_2	wnt/
Hhon_g10047.t1	violet	0.659	olfactory_receptor_family_2_subfamily_M_member_3	7tm_1/
Hhon_orphan_39	violet	0.645	NA	NA
Hhon_orphan_393	violet	0.625	NA	NA
Hhon_g04542.t1	violet	0.563	WD_repeat_domain_18	WD40/WD40/
Hhon_g06281.t1	violet	0.542	Coenzyme_A_synthase	CTP_transf_like/CoaE/
Hhon_g01959.t1	violet	0.529	relaxin_family_peptide_receptor_2	Ldl_recept_a/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/
Hhon_orphan_2368	violet	0.527	NA	NA
Hhon_g10326.t1	lightgreen	0.976	luteinizing_hormone_choriogonadotropin_receptor	LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/
Hhon_g06801.t1	lightgreen	0.971		7tm_1/
Hhon_g08164.t1	lightgreen	0.967	relaxin_family_peptide_receptor_1	LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/
Hhon_g04515.t1	lightgreen	0.964		
Hhon_g06197.t1	lightgreen	0.961	diacylglycerol_kinase_eta	PH/C1_1/DAGK_cat/DAGK_acc/
Hhon_g07239.t1	lightgreen	0.959		7tm_1/
Hhon_orphan_1344	lightgreen	0.958	NA	NA
Hhon_g04288.t1	lightgreen	0.956	iodothyronine_deiodinase_1	T4_deiodinase/
Hhon_g06796.t1	lightgreen	0.951	opioid_receptor_kappa_1	7tm_1/
Hhon_g03439.t1	lightgreen	0.945		7tm_1/
Hhon_g09149.t1	lightgreen	0.938	luteinizing_hormone_choriogonadotropin_receptor	LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/
Hhon_g00580.t1	lightgreen	0.93		
Hhon_orphan_2478	lightgreen	0.929	NA	NA
Hhon_g09349.t1	lightgreen	0.926	gamma_aminobutyric_acid_type_B_receptor_subunit_1	ANF_receptor/7tm_3/
Hhon_orphan_1525	lightgreen	0.926	NA	NA
Hhon_orphan_1068	lightgreen	0.921	NA	NA
Hhon_g11321.t1	lightgreen	0.918	neuropeptide_Y_receptor_Y1	7tm_1/
Hhon_g05664.t1	lightgreen	0.914	calcium_sensing_receptor	ANF_receptor/NCD3G/7tm_3/
Hhon_g04823.t1	lightgreen	0.897	adrenoceptor_beta_2	7tm_1/
Hhon_g11504.t1	lightgreen	0.887	relaxin_family_peptide_receptor_1	LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/LRR_8/7tm_1/
Hhon_g01260.t1	lightgreen	0.869	neuronal_calcium_sensor_1	EF-hand_7/
Hhon_g08722.t1	lightgreen	0.859	histamine_receptor_H2	7tm_1/
Hhon_orphan_982	lightgreen	0.858	NA	NA
Hhon_orphan_268	lightgreen	0.857	NA	NA
Hhon_g05143.t1	lightgreen	0.852	5_hydroxytryptamine_receptor_1A	7tm_1/
Hhon_g05644.t1	lightgreen	0.851	5_hydroxytryptamine_receptor_4	7tm_1/
Hhon_g05167.t1	lightgreen	0.833	signal_induced_proliferation_associated_1_like_1	Rap_GAP/
Hhon_g11199.t1	lightgreen	0.825	neuropeptide_Y_receptor_Y2	7tm_1/
Hhon_orphan_256	lightgreen	0.812	NA	NA
Hhon_g03455.t1	lightgreen	0.81		7tm_1/
Hhon_g08853.t1	lightgreen	0.799	trace_amine_associated_receptor_1	7tm_1/
Hhon_g11089.t1	lightgreen	0.783	opioid_receptor_kappa_1	7tm_1/
Hhon_g11823.t1	lightgreen	0.778		DUF4735/
Hhon_g04722.t1	lightgreen	0.778	beta_1_3_N_acetylgalactosaminyltransferase_1_globoside_blood_group	Galactosyl_T/
Hhon_g05888.t1	lightgreen	0.768	neuron_navigator_2	
Hhon_orphan_2571	lightgreen	0.766	NA	NA
Hhon_g08807.t1	lightgreen	0.748	fibroblast_growth_factor_receptor_2	I-set/Pkinase_Tyr/
Hhon_g07675.t1	lightgreen	0.742		
Hhon_g08016.t1	lightgreen	0.741	olfactory_receptor_family_13_subfamily_D_member_1	7tm_1/
Hhon_orphan_1459	lightgreen	0.736	NA	NA
Hhon_g11630.t1	lightgreen	0.72	C_X_C_motif_chemokine_receptor_5	7tm_1/
Hhon_orphan_1949	lightgreen	0.717	NA	NA
Hhon_g08210.t1	lightgreen	0.717	pseudouridine_synthase_7	TruD/
Hhon_orphan_424	lightgreen	0.712	NA	NA
Hhon_orphan_1203	lightgreen	0.707	NA	NA
Hhon_orphan_1581	lightgreen	0.687	NA	NA
Hhon_g10195.t1	lightgreen	0.684	lipoprotein_a	MAM/Kringle/SRCR/SRCR/MAM/
Hhon_orphan_1668	lightgreen	0.682	NA	NA
Hhon_g11317.t1	lightgreen	0.66	neuromedin_U_receptor_2	7tm_1/
Hhon_g07781.t1	lightgreen	0.655		
Hhon_g09726.t1	lightgreen	0.65	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/
Hhon_orphan_1798	lightgreen	0.634	NA	NA
Hhon_orphan_2209	lightgreen	0.633	NA	NA
Hhon_g07653.t1	lightgreen	0.62		7tm_1/
Hhon_g11803.t1	lightgreen	0.616		
Hhon_g05145.t1	lightgreen	0.615	somatostatin_receptor_2	7tm_1/
Hhon_orphan_1930	lightgreen	0.613	NA	NA
Hhon_g03214.t1	lightgreen	0.608	solute_carrier_family_24_member_4	Na_Ca_ex/Na_Ca_ex/
Hhon_orphan_259	lightgreen	0.589	NA	NA
Hhon_g02697.t1	lightgreen	0.577	abhydrolase_domain_containing_15	
