gene	gene_module	membership_score	gene_name	pfam
HoiH23_orphan_2726	pink	0.989	NA	NA
HoiH23_PlH23_008164	pink	0.988	polypeptide_N_acetylgalactosaminyltransferase_1	Glycos_transf_2/Ricin_B_lectin/
HoiH23_hyp_clust5245	pink	0.987		
HoiH23_PlH23_011450	pink	0.986	fucosyltransferase_5	Glyco_tran_10_N/Glyco_transf_10/
HoiH23_PlH23_005301	pink	0.984		
HoiH23_PlH23_011510	pink	0.983	hemicentin_1	TSP_1/TSP_1/TIL/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TSP_1/TIL/TSP_1/TSP_1/TIL/TSP_1/TSP_1/TSP_1/TIL/
HoiH23_PlH23_011023	pink	0.983	mucin_5AC_oligomeric_mucus_gel_forming	VWD/C8/TIL/Pacifastin_I/VWD/C8/TIL/TIL/VWD/C8/
HoiH23_PlH23_003584	pink	0.983	solute_carrier_family_18_member_B1	MFS_1/
HoiH23_PlH23_011022	pink	0.983	tuftelin_interacting_protein_11	TIP_N/G-patch/GCFC/
HoiH23_PlH23_012040	pink	0.981		
HoiH23_PlH23_008653	pink	0.981	transmembrane_9_superfamily_member_2	EMP70/
HoiH23_orphan_603	pink	0.98	NA	NA
HoiH23_PlH23_004726	pink	0.977	DBX1/DBX2/HLX	Homeodomain/
HoiH23_PlH23_005930	pink	0.976	BHLHE40/BHLHE41/HELT	HLH/
HoiH23_PlH23_009439	pink	0.97	C_C_motif_chemokine_receptor_1	7tm_1/
HoiH23_PlH23_001095	pink	0.97	UDP_galactose_4_epimerase	GDP_Man_Dehyd/
HoiH23_PlH23_010487	pink	0.957	polypeptide_N_acetylgalactosaminyltransferase_13	Glycos_transf_2/Ricin_B_lectin/
HoiH23_PlH23_008106	pink	0.956	thioredoxin_domain_containing_12	Thioredoxin_7/
HoiH23_PlH23_008856	pink	0.951	cystathionine_gamma_lyase	Cys_Met_Meta_PP/
HoiH23_PlH23_002280	pink	0.95	glucosaminyl_N_acetyl_transferase_family_member_7	Branch/
HoiH23_orphan_477	pink	0.947	NA	NA
HoiH23_PlH23_008388	pink	0.945	glucosaminyl_N_acetyl_transferase_1	Branch/
HoiH23_PlH23_009893	pink	0.944	major_facilitator_superfamily_domain_containing_6	MFS_1_like/
HoiH23_PlH23_005601	pink	0.943	prolyl_4_hydroxylase_subunit_alpha_2	P4Ha_N/2OG-FeII_Oxy_3/
HoiH23_PlH23_005240	pink	0.942		
HoiH23_PlH23_005698	pink	0.939		
HoiH23_PlH23_000294	pink	0.938	hormonally_up_regulated_Neu_associated_kinase	Pkinase/Pkinase/
HoiH23_PlH23_008163	pink	0.937	polypeptide_N_acetylgalactosaminyltransferase_13	Glycos_transf_2/Glyco_transf_7C/Ricin_B_lectin/
HoiH23_PlH23_010566	pink	0.937	beta_1_3_galactosyltransferase_1	Galactosyl_T/
HoiH23_PlH23_001660	pink	0.937		Ank_3/Ank_2/
HoiH23_PlH23_009014	pink	0.937	beta_1_4_N_acetyl_galactosaminyltransferase_3	CHGN/
HoiH23_PlH23_005318	pink	0.932	cache_domain_containing_1	VWA_2/
HoiH23_PlH23_010682	pink	0.925	beta_1_3_galactosyltransferase_1	Galactosyl_T/
HoiH23_PlH23_003915	pink	0.924		
HoiH23_PlH23_001452	pink	0.922		
HoiH23_PlH23_004942	pink	0.92	CD151_molecule_Raph_blood_group	Tetraspanin/
HoiH23_PlH23_002347	pink	0.919	solute_carrier_family_35_member_A3	Nuc_sug_transp/
HoiH23_PlH23_010488	pink	0.918	polypeptide_N_acetylgalactosaminyltransferase_1	Glycos_transf_2/Ricin_B_lectin/Glycos_transf_2/Ricin_B_lectin/
HoiH23_orphan_311	pink	0.913	NA	NA
HoiH23_PlH23_004533	pink	0.912	SEL1L_family_member_3	Laminin_G_3/Sel1/Sel1/Sel1/Sel1/Sel1/Sel1/
HoiH23_orphan_474	pink	0.91	NA	NA
HoiH23_PlH23_002143	pink	0.904	cyclin_B1	Cyclin_N/Cyclin_C/
HoiH23_PlH23_008569	pink	0.901	trace_amine_associated_receptor_1	7tm_1/
HoiH23_PlH23_006826	pink	0.889	ankyrin_repeat_domain_55	Ank_4/
HoiH23_PlH23_009923	pink	0.889	glucosamine_phosphate_N_acetyltransferase_1	Acetyltransf_1/
HoiH23_PlH23_004039	pink	0.881	Rap_guanine_nucleotide_exchange_factor_4	cNMP_binding/DEP/cNMP_binding/RasGEF/
HoiH23_PlH23_002294	pink	0.881	glucosaminyl_N_acetyl_transferase_1	Branch/
HoiH23_PlH23_005615	pink	0.879	vesicle_amine_transport_1	ADH_N/ADH_zinc_N_2/
HoiH23_orphan_2896	pink	0.878	NA	NA
HoiH23_PlH23_004094	pink	0.874	plasminogen	MAM/Kringle/SRCR/SRCR/
HoiH23_orphan_604	pink	0.87	NA	NA
HoiH23_PlH23_007595	pink	0.859	RAB43_member_RAS_oncogene_family	Ras/Ras/
HoiH23_PlH23_009901	pink	0.856	tyrosine_aminotransferase	Aminotran_1_2/
HoiH23_PlH23_011273	pink	0.855		
HoiH23_PlH23_008845	pink	0.854	protein_disulfide_isomerase_family_A_member_4	Thioredoxin/Thioredoxin/Thioredoxin_6/Thioredoxin/
HoiH23_PlH23_008982	pink	0.853	SEC13_homolog_nuclear_pore_and_COPII_coat_complex_component	WD40/WD40/WD40/WD40/
HoiH23_PlH23_011369	pink	0.851	transmembrane_p24_trafficking_protein_5	EMP24_GP25L/
HoiH23_PlH23_003623	pink	0.844	glutamate_ammonia_ligase	Gln-synt_N/Gln-synt_C/
HoiH23_PlH23_008627	pink	0.834	COPI_coat_complex_subunit_beta_2	WD40/WD40/WD40/WD40/Coatomer_WDAD/
HoiH23_PlH23_000330	pink	0.834		SRA1/
HoiH23_PlH23_003006	pink	0.832	polypeptide_N_acetylgalactosaminyltransferase_11	Glycos_transf_2/
HoiH23_PlH23_000018	pink	0.825	mannosidase_alpha_class_1B_member_1	Glyco_hydro_47/
HoiH23_PlH23_006616	pink	0.821	ADAM_metallopeptidase_with_thrombospondin_type_1_motif_15	Lectin_C/TSP_1/
HoiH23_orphan_2175	pink	0.82	NA	NA
HoiH23_PlH23_009127	pink	0.815		
HoiH23_PlH23_001684	pink	0.806	solute_carrier_family_7_member_9	AA_permease_2/
HoiH23_PlH23_010312	pink	0.804	ATPase_secretory_pathway_Ca2_transporting_1	Cation_ATPase_N/E1-E2_ATPase/Hydrolase/Cation_ATPase_C/
HoiH23_PlH23_009281	pink	0.802	SEC14_like_lipid_binding_1	CRAL_TRIO/
HoiH23_PlH23_007411	pink	0.799	relaxin_family_peptide_receptor_1	7tm_1/
HoiH23_PlH23_006860	pink	0.797	glutamine_fructose_6_phosphate_transaminase_1	GATase_6/SIS/SIS/
HoiH23_PlH23_001390	pink	0.793	RAP1_GTPase_activating_protein	Rap_GAP/
HoiH23_PlH23_009605	pink	0.789	transmembrane_9_superfamily_member_1	EMP70/EMP70/
HoiH23_PlH23_000540	pink	0.784	homer_scaffold_protein_2	WH1/
HoiH23_orphan_3217	pink	0.782	NA	NA
HoiH23_orphan_1991	pink	0.776	NA	NA
HoiH23_PlH23_007529	pink	0.776		7tm_1/
HoiH23_PlH23_010483	pink	0.775	FERD3L	HLH/
HoiH23_PlH23_008871	pink	0.77	fucosyltransferase_9	Glyco_tran_10_N/Glyco_transf_10/
HoiH23_orphan_2264	pink	0.768	NA	NA
HoiH23_PlH23_008607	pink	0.767	golgi_transport_1B	Got1/
HoiH23_PlH23_003461	pink	0.765	transmembrane_p24_trafficking_protein_4	EMP24_GP25L/
HoiH23_PlH23_009012	pink	0.756	beta_1_4_N_acetyl_galactosaminyltransferase_4	CHGN/
HoiH23_PlH23_009758	pink	0.754		
HoiH23_PlH23_009602	pink	0.753	solute_carrier_family_22_member_18	MFS_1/
HoiH23_PlH23_002860	pink	0.752	solute_carrier_family_25_member_10	Mito_carr/Mito_carr/
HoiH23_PlH23_009588	pink	0.751	protein_O_fucosyltransferase_2	O-FucT/
HoiH23_PlH23_001055	pink	0.749	retention_in_endoplasmic_reticulum_sorting_receptor_1	Rer1/
HoiH23_PlH23_006170	pink	0.748	golgi_SNAP_receptor_complex_member_2	V-SNARE_C/
HoiH23_PlH23_000633	pink	0.747	small_integral_membrane_protein_14	DUF2615/
HoiH23_PlH23_007621	pink	0.745	leucine_rich_repeat_containing_27	LRR_8/
HoiH23_PlH23_002729	pink	0.744	solute_carrier_family_38_member_11	Aa_trans/
HoiH23_PlH23_002144	pink	0.738	CREB3L1/CREB3L2	bZIP_1/
HoiH23_PlH23_011301	pink	0.734	1_aminocyclopropane_1_carboxylate_synthase_homolog_inactive_like	Aminotran_1_2/
HoiH23_orphan_1832	pink	0.733	NA	NA
HoiH23_PlH23_010831	pink	0.733		
HoiH23_PlH23_005992	pink	0.726	transmembrane_9_superfamily_member_4	EMP70/
HoiH23_PlH23_005656	pink	0.72	glutamate_metabotropic_receptor_3	ANF_receptor/NCD3G/7tm_3/
HoiH23_PlH23_007195	pink	0.719	transmembrane_protein_241	
HoiH23_orphan_2631	pink	0.719	NA	NA
HoiH23_PlH23_000206	pink	0.717		
HoiH23_PlH23_007039	pink	0.717	protein_O_glucosyltransferase_2	Filamin/Glyco_transf_90/
HoiH23_PlH23_008393	pink	0.709	kielin_cysteine_rich_BMP_regulator	EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_3/TIL/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/cEGF/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/
HoiH23_PlH23_000423	pink	0.694	pyruvate_carboxylase	Biotin_carb_N/CPSase_L_D2/Biotin_carb_C/HMGL-like/PYC_OADA/Biotin_lipoyl/
HoiH23_PlH23_004504	pink	0.694	COPI_coat_complex_subunit_zeta_1	Clat_adaptor_s/
HoiH23_PlH23_008212	pink	0.694	SEC31_homolog_A_COPII_coat_complex_component	WD40/
HoiH23_PlH23_007489	pink	0.685	RAB33B_member_RAS_oncogene_family	Ras/
HoiH23_PlH23_000992	pink	0.684	KDEL_endoplasmic_reticulum_protein_retention_receptor_2	ER_lumen_recept/
HoiH23_PlH23_006225	pink	0.682	COPI_coat_complex_subunit_epsilon	Coatomer_E/
HoiH23_orphan_471	pink	0.679	NA	NA
HoiH23_orphan_2344	pink	0.679	NA	NA
HoiH23_PlH23_010814	pink	0.674	glycosyltransferase_1_domain_containing_1	Glycos_transf_1/
HoiH23_PlH23_004441	pink	0.659		
HoiH23_PlH23_002609	pink	0.659	sorting_nexin_32	PX/BAR/
HoiH23_PlH23_001810	pink	0.655	follistatin	EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/cEGF/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/
HoiH23_orphan_2571	pink	0.654	NA	NA
HoiH23_PlH23_010840	pink	0.654	opsin_3	7tm_1/
HoiH23_orphan_2357	pink	0.643	NA	NA
HoiH23_PlH23_003382	pink	0.643	RPA_interacting_protein	RPA_interact_N/RPA_interact_C/
HoiH23_PlH23_006985	pink	0.643	glutaredoxin_and_cysteine_rich_domain_containing_1	
HoiH23_PlH23_009572	pink	0.642	solute_carrier_family_37_member_4	MFS_1/
HoiH23_PlH23_000706	pink	0.631	transmembrane_p24_trafficking_protein_2	EMP24_GP25L/EMP24_GP25L/
HoiH23_orphan_2704	pink	0.629	NA	NA
HoiH23_PlH23_002196	pink	0.625		
HoiH23_PlH23_003467	pink	0.623	lectin_mannose_binding_2	Lectin_leg-like/
HoiH23_PlH23_000479	pink	0.623		Nnf1/
HoiH23_PlH23_001644	pink	0.622	derlin_1	DER1/
HoiH23_PlH23_002344	pink	0.622	neuropeptide_FF_receptor_2	7tm_1/
HoiH23_PlH23_008255	pink	0.618	leucine_aminopeptidase_3	Peptidase_M17/
HoiH23_PlH23_002617	pink	0.611	secretion_associated_Ras_related_GTPase_1B	Arf/
HoiH23_PlH23_011243	pink	0.609	Yip1_interacting_factor_homolog_B_membrane_trafficking_protein	YIF1/
HoiH23_PlH23_010595	pink	0.6	transmembrane_p24_trafficking_protein_7	EMP24_GP25L/
HoiH23_PlH23_009599	pink	0.599	solute_carrier_family_12_member_8	AA_permease/
HoiH23_PlH23_001466	pink	0.598	NCK_adaptor_protein_1	SH2/
HoiH23_orphan_274	pink	0.593	NA	NA
HoiH23_orphan_1904	pink	0.592	NA	NA
HoiH23_PlH23_008394	pink	0.592	kielin_cysteine_rich_BMP_regulator	EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/TIL/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_3/EGF_3/EGF_3/EGF_CA/EGF_CA/EGF_3/EGF_CA/EGF_CA/EGF_CA/EGF_CA/
HoiH23_PlH23_003318	pink	0.588		Rhodanese/
HoiH23_PlH23_004457	pink	0.587	Yip1_domain_family_member_4	Yip1/
HoiH23_PlH23_007181	pink	0.586		
HoiH23_PlH23_009623	pink	0.585	Bet1_golgi_vesicular_membrane_trafficking_protein_like	
HoiH23_PlH23_007098	pink	0.583	solute_carrier_family_10_member_7	SBF_like/
HoiH23_PlH23_006813	pink	0.577	multiple_coagulation_factor_deficiency_2_ER_cargo_receptor_complex_subunit	EF-hand_7/
HoiH23_orphan_931	pink	0.575	NA	NA
HoiH23_PlH23_005245	pink	0.573	serine_carboxypeptidase_1	Peptidase_S10/
HoiH23_PlH23_004638	pink	0.572	ADP_ribosylation_factor_GTPase_activating_protein_3	
HoiH23_PlH23_004132	pink	0.569	solute_carrier_family_30_member_7	Cation_efflux/
HoiH23_PlH23_005014	pink	0.562	archain_1	Clat_adaptor_s/Adap_comp_sub/
HoiH23_orphan_449	pink	0.556	NA	NA
HoiH23_orphan_3033	pink	0.553	NA	NA
HoiH23_orphan_173	pink	0.547	NA	NA
HoiH23_orphan_3129	pink	0.546	NA	NA
HoiH23_PlH23_008094	pink	0.545	contactin_6	I-set/Ig_3/Ig_3/I-set/I-set/fn3/fn3/fn3/fn3/Bravo_FIGEY/
HoiH23_PlH23_007317	pink	0.542	UDP_N_acetylglucosamine_pyrophosphorylase_1	UDPGP/
HoiH23_PlH23_008108	pink	0.54	RAB3C_member_RAS_oncogene_family	Ras/
HoiH23_PlH23_008524	pink	0.535		
HoiH23_PlH23_004332	pink	0.534	adhesion_G_protein_coupled_receptor_B3	IgGFc_binding/hEGF/EGF/EGF/hEGF/EGF/EGF_CA/hEGF/EGF/hEGF/EGF/EGF_CA/EGF/EGF/EGF_CA/EGF/GAIN/
HoiH23_PlH23_001890	pink	0.529	ADP_ribosylation_factor_5	Arf/
HoiH23_PlH23_006873	pink	0.529	FERM_domain_containing_6	FERM_N/FERM_M/FERM_C/
HoiH23_orphan_1321	pink	0.529	NA	NA
HoiH23_PlH23_002539	pink	0.528	SEC22_homolog_B_vesicle_trafficking_protein	Longin/Synaptobrevin/
HoiH23_PlH23_006190	pink	0.525	phosphomannomutase_2	PMM/
HoiH23_PlH23_001931	pink	0.525	pyridoxal_dependent_decarboxylase_domain_containing_1	Pyridoxal_deC/
HoiH23_PlH23_005943	pink	0.513	glutathione_S_transferase_pi_1	GST_C_3/
HoiH23_orphan_702	pink	0.509	NA	NA
HoiH23_PlH23_007636	pink	0.507	sortilin_related_receptor_1	Sortilin-Vps10/Sortilin_C/
HoiH23_PlH23_006188	pink	0.502	potassium_inwardly_rectifying_channel_subfamily_J_member_3	IRK/IRK_C/
HoiH23_PlH23_002991	pink	0.502	dpy_19_like_C_mannosyltransferase_1	Dpy19/Dpy19/
HoiH23_PlH23_001825	thistle2	0.987	adhesion_G_protein_coupled_receptor_L3	7tm_2/
HoiH23_orphan_1328	thistle2	0.977	NA	NA
HoiH23_PlH23_006489	thistle2	0.973		
HoiH23_PlH23_006488	thistle2	0.971		
HoiH23_orphan_1221	thistle2	0.961	NA	NA
HoiH23_PlH23_009125	thistle2	0.957	gamma_aminobutyric_acid_type_B_receptor_subunit_2	ANF_receptor/7tm_3/
HoiH23_orphan_1006	thistle2	0.943	NA	NA
HoiH23_PlH23_001722	thistle2	0.932		
HoiH23_orphan_2590	thistle2	0.931	NA	NA
HoiH23_orphan_1443	thistle2	0.928	NA	NA
HoiH23_orphan_2619	thistle2	0.915	NA	NA
HoiH23_PlH23_011804	thistle2	0.887	thyroid_stimulating_hormone_receptor	7tm_1/
HoiH23_PlH23_010816	thistle2	0.857	like_ARX	Homeodomain/
HoiH23_PlH23_000401	thistle2	0.829	like_ATOH8/BHLHA9/NEUROD1/NEUROD2/NEUROD4/NEUROD6	HLH/
HoiH23_orphan_483	thistle2	0.809	NA	NA
HoiH23_PlH23_009437	thistle2	0.796		7tm_1/
HoiH23_PlH23_001352	thistle2	0.782		7tm_1/
HoiH23_PlH23_007454	thistle2	0.78	relaxin_family_peptide_receptor_1	LRR_8/LRR_5/LRR_8/LRR_5/LRR_8/LRR_8/7tm_1/
HoiH23_orphan_828	thistle2	0.766	NA	NA
HoiH23_orphan_2917	thistle2	0.765	NA	NA
HoiH23_orphan_165	thistle2	0.743	NA	NA
HoiH23_PlH23_008942	thistle2	0.712		7tm_1/
HoiH23_PlH23_007481	thistle2	0.707	LY75_CD302_readthrough	Lectin_C/Lectin_C/Lectin_C/
HoiH23_orphan_473	thistle2	0.622	NA	NA
HoiH23_PlH23_010680	thistle2	0.586	beta_1_3_galactosyltransferase_5	Galactosyl_T/
HoiH23_PlH23_010681	thistle2	0.586	UDP_GlcNAc_betaGal_beta_1_3_N_acetylglucosaminyltransferase_5	Galactosyl_T/
HoiH23_PlH23_001540	thistle2	0.504	solute_carrier_family_7_member_2	AA_permease_2/AA_permease_C/
HoiH23_PlH23_005595	floralwhite	0.995	prolyl_4_hydroxylase_subunit_alpha_2	P4Ha_N/2OG-FeII_Oxy_3/
HoiH23_PlH23_004840	floralwhite	0.992		
HoiH23_orphan_534	floralwhite	0.979	NA	NA
HoiH23_orphan_185	floralwhite	0.974	NA	NA
HoiH23_PlH23_002728	floralwhite	0.97	solute_carrier_family_38_member_11	Aa_trans/
HoiH23_PlH23_005593	floralwhite	0.947	prolyl_4_hydroxylase_subunit_alpha_1	P4Ha_N/2OG-FeII_Oxy_3/
HoiH23_PlH23_005594	floralwhite	0.926	prolyl_4_hydroxylase_subunit_alpha_1	P4Ha_N/2OG-FeII_Oxy_3/
HoiH23_orphan_182	floralwhite	0.921	NA	NA
HoiH23_PlH23_005910	floralwhite	0.913	arachidonate_5_lipoxygenase	Lipoxygenase/
HoiH23_PlH23_005589	floralwhite	0.911	gamma_glutamyl_carboxylase	VKG_Carbox/
HoiH23_PlH23_005588	floralwhite	0.911	gamma_glutamyl_carboxylase	VKG_Carbox/VKG_Carbox/
HoiH23_PlH23_006491	floralwhite	0.905		
HoiH23_orphan_2577	floralwhite	0.899	NA	NA
HoiH23_orphan_1004	floralwhite	0.887	NA	NA
HoiH23_orphan_2273	floralwhite	0.886	NA	NA
HoiH23_orphan_2736	floralwhite	0.884	NA	NA
HoiH23_PlH23_001365	floralwhite	0.883	neuropeptide_Y_receptor_Y1	7tm_1/
HoiH23_PlH23_006490	floralwhite	0.859		
HoiH23_orphan_2730	floralwhite	0.853	NA	NA
HoiH23_PlH23_009746	floralwhite	0.849	transmembrane_protein_35B	DoxX_2/
HoiH23_PlH23_005596	floralwhite	0.843	prolyl_4_hydroxylase_subunit_alpha_1	2OG-FeII_Oxy_3/
HoiH23_PlH23_011491	floralwhite	0.802	beta_1_3_galactosyltransferase_1	Galactosyl_T/
HoiH23_orphan_2562	floralwhite	0.8	NA	NA
HoiH23_orphan_2262	floralwhite	0.79	NA	NA
HoiH23_PlH23_010137	floralwhite	0.746	neuropeptide_FF_receptor_2	7tm_1/
HoiH23_orphan_646	floralwhite	0.73	NA	NA
HoiH23_PlH23_005370	floralwhite	0.726	vitamin_K_epoxide_reductase_complex_subunit_1	VKOR/
HoiH23_PlH23_011492	floralwhite	0.712	beta_1_3_galactosyltransferase_1	Galactosyl_T/
HoiH23_PlH23_011721	floralwhite	0.672	G_protein_coupled_receptor_19	7tm_1/
HoiH23_orphan_2796	floralwhite	0.646	NA	NA
HoiH23_orphan_2230	floralwhite	0.577	NA	NA
HoiH23_PlH23_008420	orange	0.968	adrenoceptor_beta_2	7tm_1/
HoiH23_PlH23_010526	orange	0.964		
HoiH23_PlH23_000210	orange	0.964		
HoiH23_PlH23_008567	orange	0.963	adrenoceptor_beta_2	7tm_1/
HoiH23_PlH23_010162	orange	0.958	SKI_family_transcriptional_corepressor_2	Ski_Sno/c-SKI_SMAD_bind/
HoiH23_orphan_1331	orange	0.958	NA	NA
HoiH23_PlH23_006110	orange	0.954		SAM_1/
HoiH23_PlH23_006111	orange	0.945	BMP_binding_endothelial_regulator	VWC/VWD/
HoiH23_PlH23_005570	orange	0.944	calcium_and_integrin_binding_1	
HoiH23_PlH23_000209	orange	0.943	endothelial_PAS_domain_protein_1	PAS/PAS_3/
HoiH23_orphan_2737	orange	0.937	NA	NA
HoiH23_orphan_2271	orange	0.937	NA	NA
HoiH23_orphan_1083	orange	0.924	NA	NA
HoiH23_PlH23_010388	orange	0.924	neuropeptide_Y_receptor_Y2	7tm_1/
HoiH23_PlH23_010390	orange	0.914	hypocretin_receptor_2	7tm_1/
HoiH23_PlH23_003247	orange	0.904		7tm_1/
HoiH23_PlH23_001366	orange	0.902	neuropeptide_FF_receptor_2	7tm_1/
HoiH23_PlH23_006516	orange	0.888	glutamate_ionotropic_receptor_AMPA_type_subunit_1	ANF_receptor/Lig_chan-Glu_bd/Lig_chan/
HoiH23_PlH23_003273	orange	0.883	endoplasmic_reticulum_aminopeptidase_2	Peptidase_M1_N/Peptidase_M1/ERAP1_C/
HoiH23_PlH23_005926	orange	0.874	cathepsin_A	Peptidase_S10/
HoiH23_orphan_1733	orange	0.874	NA	NA
HoiH23_PlH23_000629	orange	0.87	natriuretic_peptide_receptor_2	NIT/HNOBA/Guanylate_cyc/
HoiH23_PlH23_001367	orange	0.87	somatostatin_receptor_1	7tm_1/
HoiH23_orphan_1734	orange	0.867	NA	NA
HoiH23_PlH23_005634	orange	0.863	GTPase_activating_protein_and_VPS9_domains_1	RasGAP/DUF5601/VPS9/
HoiH23_orphan_1185	orange	0.861	NA	NA
HoiH23_PlH23_003126	orange	0.86	ATPase_copper_transporting_beta	HMA/HMA/E1-E2_ATPase/Hydrolase/
HoiH23_orphan_2837	orange	0.859	NA	NA
HoiH23_PlH23_006517	orange	0.858	glutamate_ionotropic_receptor_kainate_type_subunit_2	ANF_receptor/Lig_chan-Glu_bd/Lig_chan/ANF_receptor/Lig_chan-Glu_bd/Lig_chan/
HoiH23_PlH23_003495	orange	0.857	arsenite_methyltransferase	Methyltransf_31/
HoiH23_PlH23_008544	orange	0.857	terminal_nucleotidyltransferase_5C	NTP_transf_7/
HoiH23_PlH23_002341	orange	0.855		
HoiH23_PlH23_003621	orange	0.851	heparan_sulfate_2_O_sulfotransferase_1	Sulfotransfer_2/
HoiH23_orphan_1017	orange	0.847	NA	NA
HoiH23_PlH23_008565	orange	0.844	histamine_receptor_H2	7tm_1/
HoiH23_orphan_345	orange	0.843	NA	NA
HoiH23_PlH23_000508	orange	0.827	proprotein_convertase_subtilisin_kexin_type_1	S8_pro-domain/Peptidase_S8/P_proprotein/
HoiH23_PlH23_010668	orange	0.822	relaxin_family_peptide_receptor_1	7tm_1/
HoiH23_orphan_2879	orange	0.821	NA	NA
HoiH23_orphan_2004	orange	0.819	NA	NA
HoiH23_PlH23_001813	orange	0.8	like_NFIL3/NFILZ	bZIP_2/
HoiH23_PlH23_008464	orange	0.799		7tm_1/
HoiH23_PlH23_010673	orange	0.798		
HoiH23_orphan_558	orange	0.795	NA	NA
HoiH23_orphan_2212	orange	0.776	NA	NA
HoiH23_PlH23_000567	orange	0.775	pyroglutamyl_peptidase_I	Peptidase_C15/
HoiH23_PlH23_005436	orange	0.768	tRNA_methyltransferase_5	Met_10/
HoiH23_PlH23_010621	orange	0.763		
HoiH23_orphan_1855	orange	0.762	NA	NA
HoiH23_orphan_3238	orange	0.757	NA	NA
HoiH23_orphan_2009	orange	0.743	NA	NA
HoiH23_PlH23_002041	orange	0.736	5_hydroxytryptamine_receptor_4	7tm_1/
HoiH23_orphan_1080	orange	0.732	NA	NA
HoiH23_orphan_2836	orange	0.729	NA	NA
HoiH23_PlH23_008530	orange	0.721		
HoiH23_orphan_1732	orange	0.715	NA	NA
HoiH23_orphan_1030	orange	0.71	NA	NA
HoiH23_PlH23_000718	orange	0.701	gamma_aminobutyric_acid_type_B_receptor_subunit_1	ANF_receptor/7tm_3/
HoiH23_PlH23_005994	orange	0.693	relaxin_family_peptide_receptor_2	7tm_1/
HoiH23_PlH23_007069	orange	0.674	glucosidase_alpha_acid	Trefoil/NtCtMGAM_N/Glyco_hydro_31/
HoiH23_orphan_382	orange	0.66	NA	NA
HoiH23_PlH23_001655	orange	0.644	carboxypeptidase_D	Peptidase_M14/CarboxypepD_reg/
HoiH23_PlH23_008597	orange	0.638		
HoiH23_PlH23_007915	orange	0.63	coiled_coil_domain_containing_62	
HoiH23_orphan_723	orange	0.612	NA	NA
HoiH23_PlH23_006964	orange	0.607	calcium_calmodulin_dependent_protein_kinase_kinase_2	Pkinase/
HoiH23_PlH23_002865	orange	0.597	transient_receptor_potential_cation_channel_subfamily_A_member_1	Ank_4/Ank_2/Ank_2/Ank_2/Ank_2/Ank_2/Ank_4/Ion_trans/
HoiH23_PlH23_004664	orange	0.583	cytochrome_b5_reductase_4	Cyt-b5/CS/FAD_binding_6/NAD_binding_1/
HoiH23_orphan_1046	orange	0.575	NA	NA
HoiH23_PlH23_001638	orange	0.574	carbonic_anhydrase_8	Carb_anhydrase/
HoiH23_PlH23_007152	orange	0.573	adhesion_G_protein_coupled_receptor_G2	Somatomedin_B/7tm_2/
HoiH23_PlH23_010942	orange	0.547	solute_carrier_family_17_member_5	MFS_1/
HoiH23_PlH23_001293	orange	0.534	mannose_P_dolichol_utilization_defect_1	PQ-loop/
HoiH23_PlH23_001342	orange	0.517	dystrobrevin_beta	EF-hand_2/EF-hand_3/ZZ/
HoiH23_PlH23_009348	orange	0.517		
HoiH23_PlH23_008529	orange	0.507		
HoiH23_orphan_939	lightcyan1	0.997	NA	NA
HoiH23_orphan_1354	lightcyan1	0.996	NA	NA
HoiH23_orphan_757	lightcyan1	0.995	NA	NA
HoiH23_orphan_298	lightcyan1	0.995	NA	NA
HoiH23_PlH23_007050	lightcyan1	0.995	deoxyribonuclease_1	Exo_endo_phos/
HoiH23_PlH23_007049	lightcyan1	0.995	deoxyribonuclease_1	Exo_endo_phos/
HoiH23_PlH23_009317	lightcyan1	0.994	neuropeptide_FF_receptor_2	7tm_1/
HoiH23_orphan_299	lightcyan1	0.994	NA	NA
HoiH23_PlH23_001972	lightcyan1	0.992	CBFA2_RUNX1_partner_transcriptional_co_repressor_2	TAFH/zf-MYND/
HoiH23_orphan_292	lightcyan1	0.991	NA	NA
