orthogroup	orthogroup_name
OG_3394	OG_3394:Dusp26
OG_3402	NA
OG_3404	OG_3404:5_hydroxytryptamine_receptor_1E/dopamine_receptor_D2/G_protein_coupled_receptor_39/growth_hormone_secretagogue_receptor/melanocortin_1_receptor/neuromedin_U_receptor_1/neuromedin_U_receptor_2/neuropeptide_FF_receptor_2/neuropeptide_Y_receptor_Y1/olfactory_receptor_family_2_subfamily_M_member_4/opsin_3
OG_3405	NA
OG_3406	NA
OG_3408	OG_3408:FAT_atypical_cadherin_1/PKHD1_like_1
OG_3410	OG_3410:Anks1b/ankyrin_repeat_and_sterile_alpha_motif_domain_containing_1A
OG_3414	NA
OG_3415	NA
OG_3421	OG_3421:MALT1_paracaspase
OG_3424	OG_3424:Osbpl1a/oxysterol_binding_protein_like_1A
OG_3426	OG_3426:cyclin_dependent_kinase_inhibitor_1B
OG_3427	OG_3427:RAB37_member_RAS_oncogene_family
OG_3433	OG_3433:ribosomal_oxygenase_1
OG_3446	OG_3446:discs_large_MAGUK_scaffold_protein_5
OG_3456	NA
OG_3463	OG_3463:fucosyltransferase_3_Lewis_blood_group/fucosyltransferase_4/fucosyltransferase_5/fucosyltransferase_6/fucosyltransferase_7/fucosyltransferase_9/Fut9
OG_3468	NA
OG_3470	OG_3470:synaptotagmin_7/Syt7
OG_3478	OG_3478:Gabra1/Gabra2/Gabra4/Gabra5/Gabrb1/Gabrb3/Gabrg2/Glrb
OG_3489	OG_3489:prickle_planar_cell_polarity_protein_2/prickle_planar_cell_polarity_protein_3
OG_3491	OG_3491:ADAM_metallopeptidase_domain_10/ADAM_metallopeptidase_domain_12/ADAM_metallopeptidase_domain_19/ADAM_metallopeptidase_domain_28/Adam22/Adam23
OG_3494	OG_3494:protein_kinase_cGMP_dependent_1
OG_3495	OG_3495:RAB23_member_RAS_oncogene_family
OG_3501	OG_3501:polycystin_2_like_1_transient_receptor_potential_cation_channel
OG_3504	OG_3504:RFX4/RFX6
OG_3505	NA
OG_3508	OG_3508:centrosomal_protein_164
OG_3510	OG_3510:ERCC_excision_repair_6_like_spindle_assembly_checkpoint_helicase/glutathione_S_transferase_theta_1/glutathione_S_transferase_theta_2B
OG_3512	OG_3512:mitogen_activated_protein_kinase_kinase_kinase_kinase_3
OG_3513	OG_3513:Limd2/xin_actin_binding_repeat_containing_2
OG_3515	NA
OG_3516	OG_3516:HECT_C2_and_WW_domain_containing_E3_ubiquitin_protein_ligase_1/HECT_C2_and_WW_domain_containing_E3_ubiquitin_protein_ligase_2/Hecw1
OG_3518	OG_3518:grainyhead_like_transcription_factor_2/GRHL1/GRHL2/GRHL3
OG_3519	OG_3519:Madd/MAP_kinase_activating_death_domain
OG_3526	OG_3526:cilia_and_flagella_associated_protein_251
OG_3529	NA
OG_3533	OG_3533:cyclic_nucleotide_binding_domain_containing_2/protein_kinase_cAMP_dependent_type_I_regulatory_subunit_beta/protein_kinase_cAMP_dependent_type_II_regulatory_subunit_beta
OG_3537	OG_3537:BAI1_associated_protein_3
OG_3538	NA
OG_3547	OG_3547:salt_inducible_kinase_1B_putative/SIK_family_kinase_3
OG_3551	OG_3551:signal_peptide_CUB_domain_and_EGF_like_domain_containing_2/signal_peptide_CUB_domain_and_EGF_like_domain_containing_3/sushi_von_Willebrand_factor_type_A_EGF_and_pentraxin_domain_containing_1
OG_3555	OG_3555:Disp2
OG_3560	OG_3560:BAZ2A/BAZ2B/bromodomain_adjacent_to_zinc_finger_domain_2B
OG_3563	OG_3563:arachidonate_12_lipoxygenase_12R_type/arachidonate_5_lipoxygenase/arachidonate_lipoxygenase_3
OG_3564	OG_3564:cathepsin_K/cathepsin_L/cathepsin_S/cathepsin_V
OG_3566	OG_3566:Prkca/Prkcb/Prkcg/protein_kinase_C_alpha
OG_3571	OG_3571:kalirin_RhoGEF_kinase/Kalrn
OG_3576	OG_3576:phospholipase_A2_group_IB/phospholipase_A2_group_IIF/phospholipase_A2_group_X
OG_3579	OG_3579:NKX2-1/NKX2-2/NKX2-3/NKX2-4/NKX2-5/NKX2-6/NKX2-8
OG_3584	OG_3584:
OG_3588	OG_3588:glutamate_ionotropic_receptor_AMPA_type_subunit_1/glutamate_ionotropic_receptor_AMPA_type_subunit_2/glutamate_ionotropic_receptor_AMPA_type_subunit_3/glutamate_ionotropic_receptor_AMPA_type_subunit_4/glutamate_ionotropic_receptor_delta_type_subunit_2/glutamate_ionotropic_receptor_kainate_type_subunit_1/glutamate_ionotropic_receptor_kainate_type_subunit_2/glutamate_ionotropic_receptor_kainate_type_subunit_4/glutamate_ionotropic_receptor_kainate_type_subunit_5/glutamate_metabotropic_receptor_1/glutamate_metabotropic_receptor_7/Gria1/Gria2/Gria3/Grik5/Grin1/Grin2a/Grin2b/Grin3a
OG_3590	OG_3590:ATP_binding_cassette_subfamily_G_member_1/ATP_binding_cassette_subfamily_G_member_4
OG_3594	OG_3594:Ras_protein_specific_guanine_nucleotide_releasing_factor_1/Rasgrf1/Rasgrf2
OG_3597	OG_3597:Nptx1/Nptxr
OG_3600	OG_3600:Myo5a/myosin_VA
OG_3601	OG_3601:lysophosphatidylcholine_acyltransferase_2
OG_3602	OG_3602:apoptotic_peptidase_activating_factor_1/CASP2_and_RIPK1_domain_containing_adaptor_with_death_domain/caspase_2
OG_3604	NA
OG_3607	OG_3607:MUS81_structure_specific_endonuclease_subunit
OG_3608	OG_3608:
OG_3619	OG_3619:Zic1/ZIC1/ZIC2/ZIC3/ZIC4/ZIC5
OG_3625	OG_3625:crumbs_cell_polarity_complex_component_1/crumbs_cell_polarity_complex_component_2/delta_like_non_canonical_Notch_ligand_1/EGF_like_repeats_and_discoidin_domains_3/fibulin_7/jagged_canonical_Notch_ligand_1/jagged_canonical_Notch_ligand_2/prostaglandin_endoperoxide_synthase_2/sushi_nidogen_and_EGF_like_domains_1/usherin
OG_3626	NA
OG_3629	OG_3629:L3MBTL_histone_methyl_lysine_binding_protein_3/L3MBTL_histone_methyl_lysine_binding_protein_4
OG_3630	NA
OG_3635	OG_3635:Calm1/Calm2/Calm3/calmodulin_1
OG_3636	OG_3636:apelin_receptor/aprataxin_and_PNKP_like_factor/bradykinin_receptor_B1/C_C_motif_chemokine_receptor_4/cholecystokinin_A_receptor/cholecystokinin_B_receptor/neuromedin_B_receptor/neuropeptide_FF_receptor_2/neuropeptide_Y_receptor_Y1/neuropeptides_B_and_W_receptor_1/neuropeptides_B_and_W_receptor_2/opioid_receptor_kappa_1/prokineticin_receptor_2/prolactin_releasing_hormone_receptor/tachykinin_receptor_1/tachykinin_receptor_3
OG_3645	OG_3645:ganglioside_induced_differentiation_associated_protein_1/Gdap1/glutathione_S_transferase_omega_1/glutathione_S_transferase_omega_2
OG_3647	OG_3647:ankyrin_repeat_and_sterile_alpha_motif_domain_containing_1B/NUMB_endocytic_adaptor_protein
OG_3650	OG_3650:LIM_domain_only_4/Lmo4
OG_3655	OG_3655:hydroxyacyl_CoA_dehydrogenase/MDM2_proto_oncogene
OG_3660	OG_3660:golgi_associated_PDZ_and_coiled_coil_motif_containing
OG_3667	NA
OG_3671	OG_3671:USH1_protein_network_component_sans
OG_3672	OG_3672:EMAP_like_1/EMAP_like_2/Eml2
OG_3676	OG_3676:BCL2_associated_X_apoptosis_regulator/BCL2_like_1/MCL1_apoptosis_regulator_BCL2_family_member
OG_3687	OG_3687:kinase_suppressor_of_ras_2
OG_3689	OG_3689:ring_finger_protein_40
OG_3692	OG_3692:DnaJ_heat_shock_protein_family_Hsp40_member_B9/inositol_pentakisphosphate_2_kinase
OG_3693	OG_3693:Rnf165/TOP1_binding_arginine_serine_rich_protein_E3_ubiquitin_ligase
OG_3695	NA
OG_3697	OG_3697:SEC14_like_lipid_binding_1
OG_3705	OG_3705:Icam5
OG_3712	OG_3712:pleckstrin_homology_MyTH4_and_FERM_domain_containing_H2
OG_3716	OG_3716:SEC31_homolog_A_COPII_coat_complex_component
OG_3723	OG_3723:like_AC002310.4/AC010422.6/AC138696.1/BCL11A/BCL11B/GFI1/GFI1B/MAZ/MYNN/PLAG1/PRDM5/PRDM9/PRDM13/PRDM15/VEZF1/ZBTB3/ZBTB11/ZBTB14/ZBTB20/ZBTB41/ZBTB43/ZBTB45/ZFP37/ZFP41/ZFP57/ZFP62/ZFP64/ZFP92/ZFX/ZFY/ZNF19/ZNF20/ZNF48/ZNF70/ZNF79/ZNF133/ZNF174/ZNF197/ZNF212/ZNF213/ZNF217/ZNF219/ZNF282/ZNF319/ZNF335/ZNF337/ZNF439/ZNF484/ZNF497/ZNF500/ZNF516/ZNF568/ZNF574/ZNF579/ZNF584/ZNF672/ZNF697/ZNF707/ZNF711/ZNF717/ZNF747/ZNF764/ZNF768/ZNF778/ZNF835/ZNF837/ZNF878/ZSCAN5A/ZSCAN9/ZSCAN10/ZSCAN26;zf-met.HG33.0/NA/NA;zf-met.HG25.0/Peg3/Zeb2/zinc_finger_and_BTB_domain_containing_41
OG_3737	OG_3737:adhesion_G_protein_coupled_receptor_F3/adhesion_G_protein_coupled_receptor_G2/adhesion_G_protein_coupled_receptor_G6/adhesion_G_protein_coupled_receptor_L3/adhesion_G_protein_coupled_receptor_L4/proteoglycan_4
OG_3739	OG_3739:Kcnk1/Kcnk2/potassium_two_pore_domain_channel_subfamily_K_member_3/potassium_two_pore_domain_channel_subfamily_K_member_9
OG_3740	OG_3740:Rap_guanine_nucleotide_exchange_factor_2/Rap_guanine_nucleotide_exchange_factor_6
OG_3744	NA
OG_3746	OG_3746:Slc24a3/solute_carrier_family_24_member_4
OG_3747	OG_3747:G3bp2
OG_3751	OG_3751:leucine_rich_melanocyte_differentiation_associated
OG_3759	NA
OG_3764	OG_3764:NIMA_related_kinase_1
OG_3771	OG_3771:failed_axon_connections_homolog_metaxin_like_GST_domain_containing
OG_3772	OG_3772:Slc2a3
OG_3776	OG_3776:ATP_binding_cassette_subfamily_B_member_6_Langereis_blood_group
OG_3796	OG_3796:apoptotic_peptidase_activating_factor_1/WD_repeat_domain_3/Wsb2
OG_3809	OG_3809:Dgkz/diacylglycerol_kinase_iota
OG_3810	OG_3810:peptidylprolyl_cis_trans_isomerase_NIMA_interacting_1/Pin1
OG_3812	OG_3812:RAP1_GTPase_activating_protein/Rap1gap
OG_3816	OG_3816:eukaryotic_elongation_factor_2_kinase
OG_3819	OG_3819:AKT_serine_threonine_kinase_3
OG_3822	OG_3822:Pgp/phosphoglycolate_phosphatase
OG_3823	OG_3823:RCOR1/RCOR2/RCOR3
OG_3824	OG_3824:Mapk8ip3/mitogen_activated_protein_kinase_8_interacting_protein_3/sperm_associated_antigen_9
OG_3825	OG_3825:regulator_of_G_protein_signaling_22
OG_3826	OG_3826:ATPase_phospholipid_transporting_8B2/ATPase_phospholipid_transporting_8B4_putative
OG_3828	NA
OG_3833	OG_3833:ankyrin_repeat_domain_34B
OG_3836	OG_3836:guanylate_cyclase_1_soluble_subunit_beta_1
OG_3840	OG_3840:spectrin_alpha_non_erythrocytic_1/Sptan1
OG_3846	OG_3846:semaphorin_5A/semaphorin_5B/unc_5_netrin_receptor_B
OG_3853	NA
OG_3854	OG_3854:alkylglycerone_phosphate_synthase
OG_3859	OG_3859:protein_tyrosine_kinase_2/protein_tyrosine_kinase_2_beta/Ptk2b
OG_3860	NA
OG_3872	OG_3872:Elmo1/engulfment_and_cell_motility_1/phospholipase_C_delta_1/phospholipase_C_delta_4
OG_3875	NA
OG_3883	OG_3883:Rufy3/RUN_and_FYVE_domain_containing_2
OG_3886	OG_3886:NIMA_related_kinase_7
OG_3887	OG_3887:phospholipase_B_domain_containing_2
OG_3890	OG_3890:NEDD4_like_E3_ubiquitin_protein_ligase/Nedd4l
OG_3893	NA
OG_3894	NA
OG_3896	OG_3896:synaptotagmin_like_4/synaptotagmin_like_5
OG_3899	OG_3899:Gaa/glucosidase_alpha_acid
OG_3904	NA
OG_3908	OG_3908:Arhgap20/Rho_GTPase_activating_protein_20
OG_3912	OG_3912:unc_13_homolog_B/Unc13a
OG_3919	OG_3919:myoferlin
OG_3926	OG_3926:Mical2/microtubule_associated_monooxygenase_calponin_and_LIM_domain_containing_3
OG_3936	OG_3936:Cyp46a1/cytochrome_P450_family_46_subfamily_A_member_1
OG_3937	NA
OG_3946	OG_3946:CDC42_small_effector_2/Cdc42se2
OG_3949	OG_3949:ring_finger_protein_14/Rnf14
OG_3950	OG_3950:Impact/impact_RWD_domain_protein
OG_3953	OG_3953:
OG_3965	OG_3965:Kif3c/kinesin_family_member_3B
OG_3968	OG_3968:calcium_binding_and_coiled_coil_domain_2/inositol_polyphosphate_5_phosphatase_J
OG_3971	OG_3971:B3gat1/beta_1_3_glucuronyltransferase_3
OG_3973	OG_3973:interleukin_4_induced_1
OG_3987	OG_3987:Wscd2
OG_3990	OG_3990:SET_and_MYND_domain_containing_4
OG_3993	OG_3993:pleckstrin_homology_domain_containing_M3
OG_3998	OG_3998:diphosphoinositol_pentakisphosphate_kinase_2
OG_4000	NA
OG_4003	OG_4003:C2_calcium_dependent_domain_containing_5
OG_4007	OG_4007:Trim37/tripartite_motif_containing_37
OG_4011	OG_4011:fibronectin_type_III_and_ankyrin_repeat_domains_1
OG_4013	OG_4013:ankyrin_repeat_domain_7/coiled_coil_domain_containing_144A
OG_4014	OG_4014:serine_hydrolase_like_2
OG_4024	OG_4024:reversion_inducing_cysteine_rich_protein_with_kazal_motifs
OG_4025	OG_4025:Gde1/glycerophosphocholine_phosphodiesterase_1/glycerophosphodiester_phosphodiesterase_1
OG_4026	OG_4026:Cirbp
OG_4029	OG_4029:Galnt16/polypeptide_N_acetylgalactosaminyltransferase_2
OG_4032	OG_4032:Son/Stau2
OG_4033	OG_4033:PTTG1_interacting_protein
OG_4034	OG_4034:chimerin_1/Chn1
OG_4035	OG_4035:tubulin_folding_cofactor_D
OG_4036	NA
OG_4038	OG_4038:Abhd8/abhydrolase_domain_containing_8
OG_4046	OG_4046:NPC_intracellular_cholesterol_transporter_2
OG_4047	OG_4047:HIG1_hypoxia_inducible_domain_family_member_1A/HIG1_hypoxia_inducible_domain_family_member_1C/Higd1a
OG_4050	OG_4050:glycerophosphocholine_phosphodiesterase_1
OG_4051	OG_4051:fatty_acyl_CoA_reductase_1
OG_4052	OG_4052:N_ethylmaleimide_sensitive_factor_vesicle_fusing_ATPase/Nsf
OG_4053	OG_4053:HDGF_like_2/heparin_binding_growth_factor/PC4_and_SFRS1_interacting_protein_1/Psip1
OG_4056	OG_4056:pancreatic_lipase/pancreatic_lipase_related_protein_1
OG_4059	OG_4059:endothelin_converting_enzyme_1
OG_4060	OG_4060:serine_peptidase_inhibitor_Kunitz_type_2/tissue_factor_pathway_inhibitor
OG_4065	NA
OG_4066	OG_4066:zinc_finger_CCCH_type_containing_3
OG_4067	NA
OG_4069	OG_4069:adenylate_kinase_1/adenylate_kinase_5
OG_4070	OG_4070:CD151_molecule_Raph_blood_group/CD63_molecule/CD82_molecule/extended_synaptotagmin_2/tetraspanin_11/tetraspanin_3
OG_4076	OG_4076:transcription_factor_20
OG_4079	OG_4079:transmembrane_protein_145
OG_4080	OG_4080:transmembrane_p24_trafficking_protein_2
OG_4081	OG_4081:CD151_molecule_Raph_blood_group/CD63_molecule/tetraspanin_11
OG_4082	OG_4082:peptidylglycine_alpha_amidating_monooxygenase
OG_4091	OG_4091:Slc17a6/Slc17a7/solute_carrier_family_17_member_3/solute_carrier_family_17_member_5/solute_carrier_family_17_member_6
OG_4096	OG_4096:SCRT1/SCRT2/SNAI1/SNAI2/SNAI3/ZNF526/SCRT1/SCRT2/SNAI1/SNAI2/SNAI3/ZNF526;zf-met.HG1.40
OG_4106	OG_4106:NOVA_alternative_splicing_regulator_1
OG_4110	OG_4110:like_SIX1/SIX2/SIX3/SIX4/SIX5/SIX6
OG_4111	OG_4111:3_hydroxybutyrate_dehydrogenase_1
OG_4119	NA
OG_4121	OG_4121:transient_receptor_potential_cation_channel_subfamily_M_member_1/transient_receptor_potential_cation_channel_subfamily_M_member_2/transient_receptor_potential_cation_channel_subfamily_M_member_3/transient_receptor_potential_cation_channel_subfamily_M_member_4/transient_receptor_potential_cation_channel_subfamily_M_member_5/transient_receptor_potential_cation_channel_subfamily_M_member_6/transient_receptor_potential_cation_channel_subfamily_M_member_7/transient_receptor_potential_cation_channel_subfamily_M_member_8
OG_4123	NA
OG_4126	NA
OG_4129	OG_4129:NKX6-1/NKX6-2/NKX6-3
OG_4131	OG_4131:RIMS_binding_protein_2
OG_4132	OG_4132:endosome_lysosome_associated_apoptosis_and_autophagy_regulator_1/endosome_lysosome_associated_apoptosis_and_autophagy_regulator_family_member_2
OG_4144	OG_4144:phosphatidylinositol_specific_phospholipase_C_X_domain_containing_2/phosphatidylinositol_specific_phospholipase_C_X_domain_containing_3/Plcxd2/sucrase_isomaltase
OG_4145	NA
OG_4147	OG_4147:solute_carrier_family_39_member_1
OG_4151	OG_4151:
OG_4152	OG_4152:ring_finger_and_CCCH_type_domains_1
OG_4153	OG_4153:SHOC2_leucine_rich_repeat_scaffold_protein
OG_4156	OG_4156:kinesin_family_member_26B
OG_4162	OG_4162:thioredoxin
OG_4163	OG_4163:collagen_type_IV_alpha_1_chain/collagen_type_IV_alpha_4_chain/collagen_type_IV_alpha_5_chain
OG_4164	OG_4164:Pja2
OG_4171	OG_4171:thioredoxin
OG_4173	OG_4173:calponin_1/calponin_3/growth_arrest_specific_2/Tagln3/transgelin_3
OG_4174	OG_4174:Kcnab2/potassium_voltage_gated_channel_subfamily_A_regulatory_beta_subunit_2
OG_4175	OG_4175:protein_phosphatase_with_EF_hand_domain_2
OG_4177	OG_4177:sphingomyelin_phosphodiesterase_acid_like_3A/sphingomyelin_phosphodiesterase_acid_like_3B
OG_4181	NA
OG_4184	OG_4184:protein_kinase_cGMP_dependent_1
OG_4185	OG_4185:cholinergic_receptor_muscarinic_3/endothelin_receptor_type_B/G_protein_coupled_receptor_132/G_protein_coupled_receptor_15/G_protein_coupled_receptor_19/G_protein_coupled_receptor_87/gastrin_releasing_peptide_receptor/histamine_receptor_H1/histamine_receptor_H2/melatonin_receptor_1A/neuromedin_B_receptor/neuropeptide_FF_receptor_2/neuropeptide_Y_receptor_Y2/prolactin_releasing_hormone_receptor/tachykinin_receptor_1/tachykinin_receptor_3/X_C_motif_chemokine_receptor_1
OG_4190	OG_4190:
OG_4191	OG_4191:
OG_4199	OG_4199:adrenoceptor_alpha_2B
OG_4200	OG_4200:like_SOX1/SOX2/SOX3/SOX1/SOX2/SOX3/SOX14/SOX21
OG_4204	OG_4204:cannabinoid_receptor_interacting_protein_1/Cnrip1
OG_4205	OG_4205:ring_finger_protein_26
OG_4206	OG_4206:olfactory_receptor_family_51_subfamily_L_member_1
OG_4209	OG_4209:astacin_like_metalloendopeptidase/meprin_A_subunit_alpha/meprin_A_subunit_beta
OG_4216	OG_4216:aquaporin_9
OG_4218	OG_4218:Add2/adducin_1/adducin_2
OG_4220	OG_4220:solute_carrier_family_2_member_6/solute_carrier_family_2_member_8
OG_4223	OG_4223:
OG_4224	OG_4224:BTB_domain_containing_8
OG_4225	OG_4225:WD_repeat_domain_49
OG_4227	OG_4227:FER_tyrosine_kinase
OG_4228	OG_4228:ankyrin_repeat_and_SOCS_box_containing_2/ankyrin_repeat_domain_42/SH3_and_multiple_ankyrin_repeat_domains_2/transient_receptor_potential_cation_channel_subfamily_A_member_1
OG_4231	OG_4231:mitogen_activated_protein_kinase_kinase_4
OG_4233	OG_4233:bombesin_receptor_subtype_3/C_X_C_motif_chemokine_receptor_4/C_X_C_motif_chemokine_receptor_5/G_protein_coupled_receptor_1/G_protein_coupled_receptor_183/G_protein_coupled_receptor_63/neuropeptide_FF_receptor_1/neuropeptide_FF_receptor_2/neuropeptide_Y_receptor_Y1/neuropeptide_Y_receptor_Y2/neuropeptide_Y_receptor_Y4_2/opioid_receptor_kappa_1/prolactin_releasing_hormone_receptor/somatostatin_receptor_1/somatostatin_receptor_2/somatostatin_receptor_3/tachykinin_receptor_1/tachykinin_receptor_2
OG_4234	OG_4234:ZNF148/ZNF740
OG_4235	OG_4235:epidermal_growth_factor_receptor_pathway_substrate_8
OG_4237	OG_4237:centrin_3
OG_4238	OG_4238:ADAM_metallopeptidase_domain_10/phosphoribosylglycinamide_formyltransferase_phosphoribosylglycinamide_synthetase_phosphoribosylaminoimidazole_synthetase
OG_4239	OG_4239:dystonin/microtubule_actin_crosslinking_factor_1
OG_4240	OG_4240:leucine_rich_repeat_containing_7/Lrrc7
OG_4241	OG_4241:bombesin_receptor_subtype_3/melanin_concentrating_hormone_receptor_2/neuropeptide_FF_receptor_2/neuropeptide_Y_receptor_Y2/neuropeptide_Y_receptor_Y4_2/somatostatin_receptor_5/tachykinin_receptor_1
OG_4242	OG_4242:
OG_4245	OG_4245:cytochrome_P450_family_51_subfamily_A_member_1
OG_4248	OG_4248:
OG_4256	OG_4256:calcium_binding_and_coiled_coil_domain_2/inositol_polyphosphate_5_phosphatase_K
OG_4258	OG_4258:fucosyltransferase_5
OG_4259	OG_4259:melatonin_receptor_1A
OG_4260	OG_4260:
OG_4262	OG_4262:myosin_IIIA
OG_4263	OG_4263:adhesion_G_protein_coupled_receptor_L4
OG_4266	OG_4266:follicle_stimulating_hormone_receptor/relaxin_family_peptide_receptor_2/somatostatin_receptor_2/thyroid_stimulating_hormone_receptor
OG_4267	OG_4267:ADAM_metallopeptidase_domain_10/phosphoribosylglycinamide_formyltransferase_phosphoribosylglycinamide_synthetase_phosphoribosylaminoimidazole_synthetase
OG_4270	OG_4270:hemicentin_1
OG_4271	OG_4271:ankyrin_1/p53_induced_death_domain_protein_1
OG_4277	OG_4277:trafficking_regulator_and_scaffold_protein_tamalin
OG_4282	OG_4282:like_AC002310.4/AC010422.6/AC138696.1/BCL11A/BCL11B/GFI1/GFI1B/MAZ/MYNN/PLAG1/PRDM5/PRDM9/PRDM13/PRDM15/VEZF1/ZBTB3/ZBTB11/ZBTB14/ZBTB20/ZBTB41/ZBTB43/ZBTB45/ZFP37/ZFP41/ZFP57/ZFP62/ZFP64/ZFP92/ZFX/ZFY/ZNF19/ZNF20/ZNF48/ZNF70/ZNF79/ZNF133/ZNF174/ZNF197/ZNF212/ZNF213/ZNF217/ZNF219/ZNF282/ZNF319/ZNF335/ZNF337/ZNF439/ZNF484/ZNF497/ZNF500/ZNF516/ZNF568/ZNF574/ZNF579/ZNF584/ZNF672/ZNF697/ZNF707/ZNF711/ZNF717/ZNF747/ZNF764/ZNF768/ZNF778/ZNF835/ZNF837/ZNF878/ZSCAN5A/ZSCAN9/ZSCAN10/ZSCAN26;zf-met.HG1.55/like_AC002310.4/AC010422.6/AC138696.1/BCL11A/BCL11B/GFI1/GFI1B/MAZ/MYNN/PLAG1/PRDM5/PRDM9/PRDM13/PRDM15/VEZF1/ZBTB3/ZBTB11/ZBTB14/ZBTB20/ZBTB41/ZBTB43/ZBTB45/ZFP37/ZFP41/ZFP57/ZFP62/ZFP64/ZFP92/ZFX/ZFY/ZNF19/ZNF20/ZNF48/ZNF70/ZNF79/ZNF133/ZNF174/ZNF197/ZNF212/ZNF213/ZNF217/ZNF219/ZNF282/ZNF319/ZNF335/ZNF337/ZNF439/ZNF484/ZNF497/ZNF500/ZNF516/ZNF568/ZNF574/ZNF579/ZNF584/ZNF672/ZNF697/ZNF707/ZNF711/ZNF717/ZNF747/ZNF764/ZNF768/ZNF778/ZNF835/ZNF837/ZNF878/ZSCAN5A/ZSCAN9/ZSCAN10/ZSCAN26;zf-met.HG2.8/like_ZBTB32/like_ZNF784/like_ZNF784;zf-met.HG1.55/NA;zf-met.HG1.55/ZBTB39/ZNF540/ZEB1/ZEB2/ZNF770;zf-met.HG1.55
OG_4283	OG_4283:
OG_4286	OG_4286:iodothyronine_deiodinase_1
OG_4293	OG_4293:thioredoxin_reductase_1
OG_4294	OG_4294:thioredoxin_related_transmembrane_protein_3
OG_4297	OG_4297:calcium_calmodulin_dependent_protein_kinase_I/calcium_calmodulin_dependent_protein_kinase_ID/calcium_calmodulin_dependent_protein_kinase_IG/calcium_calmodulin_dependent_protein_kinase_II_gamma/calcium_calmodulin_dependent_protein_kinase_IV/doublecortin_like_kinase_2/protein_kinase_D1/protein_kinase_D2/serine_threonine_kinase_36
OG_4300	OG_4300:5_hydroxytryptamine_receptor_5A/5_hydroxytryptamine_receptor_7/adrenoceptor_alpha_1A/adrenoceptor_beta_2/aprataxin_and_PNKP_like_factor/bombesin_receptor_subtype_3/C_C_motif_chemokine_receptor_7/cholecystokinin_A_receptor/cholinergic_receptor_muscarinic_3/G_protein_coupled_receptor_15/G_protein_coupled_receptor_183/G_protein_coupled_receptor_19/gastrin_releasing_peptide_receptor/hypocretin_receptor_1/melanin_concentrating_hormone_receptor_2/neuropeptide_FF_receptor_2/neuropeptide_Y_receptor_Y2/opioid_receptor_kappa_1/opioid_receptor_mu_1/opsin_4/prokineticin_receptor_2/prolactin_releasing_hormone_receptor/somatostatin_receptor_1/somatostatin_receptor_5/tachykinin_receptor_3
OG_4304	OG_4304:translocator_protein
OG_4312	OG_4312:ependymin_related_1
OG_4316	OG_4316:gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_4317	OG_4317:notchless_homolog_1/WD_repeat_domain_26
OG_4323	OG_4323:ArfGAP_with_coiled_coil_ankyrin_repeat_and_PH_domains_2/SH3_and_multiple_ankyrin_repeat_domains_2/transient_receptor_potential_cation_channel_subfamily_A_member_1
OG_4330	OG_4330:5_hydroxytryptamine_receptor_1B/5_hydroxytryptamine_receptor_1D/adrenoceptor_alpha_1B/C_C_motif_chemokine_receptor_8/cholecystokinin_B_receptor/hypocretin_receptor_1/hypocretin_receptor_2/lysophosphatidic_acid_receptor_1/retinal_pigment_epithelium_derived_rhodopsin_homolog/tachykinin_receptor_1/tachykinin_receptor_3
OG_4333	OG_4333:follicle_stimulating_hormone_receptor/relaxin_family_peptide_receptor_1/relaxin_family_peptide_receptor_2/thyroid_stimulating_hormone_receptor
OG_4336	OG_4336:cytochrome_P450_family_39_subfamily_A_member_1/cytochrome_P450_family_4_subfamily_V_member_2/cytochrome_P450_family_7_subfamily_A_member_1/cytochrome_P450_family_7_subfamily_B_member_1/XPA_binding_protein_2
OG_4340	OG_4340:extracellular_matrix_protein_2/leucine_rich_repeats_and_immunoglobulin_like_domains_1
OG_4341	OG_4341:SV2_related_protein/Sv2a/Sv2b/Sv2c/synaptic_vesicle_glycoprotein_2A/synaptic_vesicle_glycoprotein_2B/synaptic_vesicle_glycoprotein_2C
OG_4344	OG_4344:NPHP3_ACAD11_readthrough_NMD_candidate
OG_4347	OG_4347:syntrophin_beta_1
OG_4348	OG_4348:Prkce/protein_kinase_C_epsilon/protein_kinase_C_eta
OG_4349	OG_4349:thymosin_beta_10/thymosin_beta_15a/thymosin_beta_4_X_linked
OG_4351	OG_4351:like_GSX1/GSX2
OG_4355	OG_4355:mitofusin_1/mitofusin_2
OG_4359	OG_4359:Abi2/abl_interactor_1/abl_interactor_2
OG_4361	OG_4361:retinol_dehydrogenase_12/retinol_dehydrogenase_14
OG_4362	OG_4362:aprataxin_and_PNKP_like_factor/coagulation_factor_II_thrombin_receptor/follicle_stimulating_hormone_receptor/pyroglutamylated_RFamide_peptide_receptor/thyroid_stimulating_hormone_receptor
OG_4370	OG_4370:peroxiredoxin_like_2C
OG_4373	OG_4373:Stx1a/Stx1b/syntaxin_1A/syntaxin_1B/syntaxin_2/syntaxin_3
OG_4375	OG_4375:afadin_adherens_junction_formation_factor
OG_4381	OG_4381:prickle_planar_cell_polarity_protein_2/testin_LIM_domain_protein
OG_4388	OG_4388:RAB5A_member_RAS_oncogene_family/RAB5B_member_RAS_oncogene_family/RAB5C_member_RAS_oncogene_family
OG_4390	OG_4390:
