orthogroup	name
OG_9370	phosphodiesterase_1A
OG_9371	retinol_dehydrogenase_8,hydroxysteroid_17_beta_dehydrogenase_1
OG_9372	cereblon
OG_9373	hydroxysteroid_17_beta_dehydrogenase_1,retinol_dehydrogenase_8
OG_9374	cereblon
OG_9375	BTB_domain_containing_9
OG_9376	cell_division_cycle_27
OG_9377	solute_carrier_family_35_member_D1,solute_carrier_family_35_member_D2,solute_carrier_family_35_member_D3
OG_9378	WD_repeat_domain_4
OG_9379	protein_phosphatase_2C_like_domain_containing_1
OG_9380	ring_finger_protein_126,ring_finger_protein_115
OG_9381	RAS_guanyl_releasing_protein_3,RAS_guanyl_releasing_protein_1
OG_9382	unc_13_homolog_B
OG_9383	EF_hand_calcium_binding_domain_6
OG_9384	adhesion_G_protein_coupled_receptor_L1,adhesion_G_protein_coupled_receptor_D1,Fc_fragment_of_IgG_binding_protein
OG_9385	anoctamin_4
OG_9386	solute_carrier_family_32_member_1
OG_9387	cytochrome_b5_type_B,cytochrome_p450_oxidoreductase,nitric_oxide_synthase_1
OG_9388	ribosomal_protein_L10a
OG_9389	deleted_in_malignant_brain_tumors_1,CUB_and_zona_pellucida_like_domains_1
OG_9390	La_ribonucleoprotein_6_translational_regulator
OG_9391	
OG_9392	dynein_axonemal_intermediate_chain_1
OG_9393	protein_phosphatase_1_regulatory_subunit_12A
OG_9394	jumonji_domain_containing_7,tRNA_yW_synthesizing_protein_5
OG_9395	lysine_demethylase_8
OG_9396	lysine_demethylase_8
OG_9397	glutamate_metabotropic_receptor_3,glutamate_metabotropic_receptor_1
OG_9398	RNA_binding_motif_protein_8A
OG_9399	unc_51_like_kinase_4
OG_9400	protein_phosphatase_1_regulatory_subunit_12A
OG_9401	COPI_coat_complex_subunit_beta_1
OG_9402	N_terminal_Xaa_Pro_Lys_N_methyltransferase_1,COPI_coat_complex_subunit_beta_1
OG_9403	oxysterol_binding_protein_like_1A,translocator_protein_2
OG_9404	translocator_protein
OG_9405	tachykinin_receptor_1,endothelin_receptor_type_B,H2B.U_histone_1
OG_9406	thioredoxin
OG_9407	NFKB_inhibitor_interacting_Ras_like_1
OG_9408	parvin_beta
OG_9409	HLH.HG2.36:ASCL3/ASCL4/ASCL5
OG_9410	HLH.HG2.31:like:ASCL1/ASCL2/ASCL3/ASCL4/ASCL5
OG_9411	HLH.HG2.31:like:ASCL1/ASCL2/ASCL3/ASCL4/ASCL5
OG_9412	HLH.HG2.35:like:ASCL3/ASCL4/ASCL5
OG_9413	translocator_protein
OG_9414	translocator_protein
OG_9415	tubulin_gamma_complex_associated_protein_2
OG_9416	transmembrane_O_mannosyltransferase_targeting_cadherins_2
OG_9417	NAD_synthetase_1
OG_9418	peptidylglycine_alpha_amidating_monooxygenase,agrin
OG_9419	dipeptidyl_peptidase_4
OG_9420	glycerol_3_phosphate_dehydrogenase_2
OG_9421	zf-C2H2.HG9.10:SP6/SP7/SP8/SP9,zf-C2H2.HG9.10:SP6/SP7/SP8/SP9;zf-met.HG1.76:like:GFI1/MAZ/PATZ1/SALL1/SALL2/SALL3/SALL4/ZBTB14/ZBTB49/ZNF236/ZNF384/ZNF426/ZNF524/ZNF559-ZNF177/ZNF628/ZNF883
OG_9422	
OG_9423	tRNA_methyltransferase_10A
OG_9424	NOP58_ribonucleoprotein
OG_9425	RCC1_and_BTB_domain_containing_protein_2,alsin_Rho_guanine_nucleotide_exchange_factor_ALS2
OG_9426	arginyltransferase_1
OG_9427	
OG_9428	kinesin_family_member_9
OG_9429	EF_hand_domain_family_member_B
OG_9430	solute_carrier_family_15_member_2
OG_9431	zf-BED.HG4.0:NA
OG_9432	ubiquitination_factor_E4A
OG_9433	eukaryotic_translation_elongation_factor_1_beta_2
OG_9434	PMS1_homolog_1_mismatch_repair_system_component
OG_9435	dynein_axonemal_heavy_chain_7
OG_9436	ATPase_H_transporting_V0_subunit_a1
OG_9437	UTP15_small_subunit_processome_component
OG_9438	BLM_RecQ_like_helicase
OG_9439	
OG_9440	cubilin,sushi_von_Willebrand_factor_type_A_EGF_and_pentraxin_domain_containing_1,crumbs_cell_polarity_complex_component_1
OG_9441	zinc_finger_FYVE_type_containing_9
OG_9442	mutS_homolog_3
OG_9443	ATP_GTP_binding_protein_like_4
OG_9444	methylthioadenosine_phosphorylase
OG_9445	Fas_associated_factor_1
OG_9446	calcyphosine_like
OG_9447	ring_finger_protein_14
OG_9448	cytochrome_c_oxidase_assembly_factor_5
OG_9449	
OG_9450	
OG_9451	cytochrome_P450_family_4_subfamily_F_member_22
OG_9452	
OG_9453	
OG_9454	retinol_dehydrogenase_5,hydroxysteroid_17_beta_dehydrogenase_1
OG_9455	transmembrane_protein_184C
OG_9456	chitobiase
OG_9457	chitobiase
OG_9458	chitobiase
OG_9459	ADP_ribosylation_factor_like_GTPase_6
OG_9460	nuclear_distribution_C_dynein_complex_regulator
OG_9461	progesterone_receptor_membrane_component_2
OG_9462	kinesin_family_member_3A
OG_9463	
OG_9464	SMC5_SMC6_complex_localization_factor_1
OG_9465	solute_carrier_family_18_member_B1
OG_9466	carbonic_anhydrase_2
OG_9467	SMC5_SMC6_complex_localization_factor_1
OG_9468	cytochrome_p450_oxidoreductase
OG_9469	ferric_chelate_reductase_1_like
OG_9470	novel_readthrough_SHPK_TRPV1_protein
OG_9471	sarcalumenin,EH_domain_containing_3
OG_9472	eukaryotic_translation_initiation_factor_4H
OG_9473	ubiquitin_conjugating_enzyme_E2_L3
OG_9474	cysteine_rich_with_EGF_like_domains_2
OG_9475	phosphatidylinositol_3_4_5_trisphosphate_dependent_Rac_exchange_factor_1
OG_9476	MOS_proto_oncogene_serine_threonine_kinase
OG_9477	XK_related_4
OG_9478	XK_related_6,XK_related_4
OG_9479	solute_carrier_family_2_member_12
OG_9480	small_ArfGAP_1
OG_9481	coactivator_associated_arginine_methyltransferase_1
OG_9482	transmembrane_protein_104
OG_9483	transmembrane_protein_104
OG_9484	ATPase_H_transporting_V0_subunit_b
OG_9485	t_SNARE_domain_containing_1
OG_9486	Fas_associated_via_death_domain
OG_9487	actinin_alpha_4,actinin_alpha_2,actinin_alpha_1
OG_9488	solute_carrier_family_46_member_1
OG_9489	
OG_9490	LIM_domain_binding_3
OG_9491	beta_1_3_galactosyltransferase_5,UDP_GlcNAc_betaGal_beta_1_3_N_acetylglucosaminyltransferase_5
OG_9492	contactin_associated_protein_family_member_4,contactin_associated_protein_family_member_5,contactin_associated_protein_2
OG_9493	solute_carrier_organic_anion_transporter_family_member_4A1
OG_9494	solute_carrier_organic_anion_transporter_family_member_4C1
OG_9495	5_hydroxytryptamine_receptor_4,trace_amine_associated_receptor_1,trace_amine_associated_receptor_9,olfactory_receptor_family_4_subfamily_D_member_6
OG_9496	SV2_related_protein
OG_9497	PGAM_family_member_5_mitochondrial_serine_threonine_protein_phosphatase
OG_9498	SV2_related_protein
OG_9499	PGAM_family_member_5_mitochondrial_serine_threonine_protein_phosphatase
OG_9500	growth_arrest_specific_2
OG_9501	kinesin_family_member_11
OG_9502	kinesin_family_member_11
OG_9503	pleckstrin_homology_domain_containing_A2,pleckstrin_homology_domain_containing_A1
OG_9504	biphenyl_hydrolase_like
OG_9505	zinc_finger_DHHC_type_palmitoyltransferase_4,zinc_finger_DHHC_type_palmitoyltransferase_17
OG_9506	apoptotic_peptidase_activating_factor_1,small_nuclear_ribonucleoprotein_U5_subunit_40
OG_9507	
OG_9508	TM2_domain_containing_2
OG_9509	major_facilitator_superfamily_domain_containing_10
OG_9510	T-box.HG1.3:like:EOMES/TBR1/TBX19/TBX21/TBXT
OG_9511	UDP_GlcNAc_betaGal_beta_1_3_N_acetylglucosaminyltransferase_10_putative
OG_9512	glutamic_oxaloacetic_transaminase_1
OG_9513	
OG_9514	
OG_9515	phospholysine_phosphohistidine_inorganic_pyrophosphate_phosphatase
OG_9516	
OG_9517	
OG_9518	adhesion_G_protein_coupled_receptor_D1
OG_9519	insulin_like_growth_factor_2_receptor
OG_9520	5_hydroxytryptamine_receptor_4,adrenoceptor_alpha_1A,melanocortin_5_receptor,trace_amine_associated_receptor_1
OG_9521	DDB1_and_CUL4_associated_factor_6
OG_9522	GPN_loop_GTPase_2
OG_9523	post_GPI_attachment_to_proteins_2
OG_9524	actin_beta
OG_9525	actin_gamma_1,actin_beta
OG_9526	actin_gamma_1,actin_beta
OG_9527	post_GPI_attachment_to_proteins_2
OG_9528	calpain_15,RAN_binding_protein_2
OG_9529	ATPase_H_transporting_V0_subunit_c
OG_9530	TNF_receptor_associated_protein_1
OG_9531	solute_carrier_family_35_member_F3
OG_9532	periodic_tryptophan_protein_2_homolog,PWP2_small_subunit_processome_component
OG_9533	myotubularin_related_protein_6,myotubularin_related_protein_7
OG_9534	ubiquitin_C_terminal_hydrolase_L3
OG_9535	
OG_9536	C_X_C_motif_chemokine_receptor_2
OG_9537	apelin_receptor
OG_9538	ALG9_alpha_1_2_mannosyltransferase
OG_9539	calcium_sensing_receptor
OG_9540	calcium_sensing_receptor
OG_9541	neuropeptide_FF_receptor_2
OG_9542	atypical_chemokine_receptor_3,C_C_motif_chemokine_receptor_5,lysophosphatidic_acid_receptor_1
OG_9543	retinal_pigment_epithelium_derived_rhodopsin_homolog,prolactin_releasing_hormone_receptor
OG_9544	ATP_binding_cassette_subfamily_A_member_5
OG_9545	charged_multivesicular_body_protein_5
OG_9546	alkylglycerone_phosphate_synthase
OG_9547	glutamate_decarboxylase_1,cysteine_sulfinic_acid_decarboxylase
OG_9548	glutamate_decarboxylase_2
OG_9549	
OG_9550	protoporphyrinogen_oxidase
OG_9551	bZIP.HG1.5:BACH1/BACH2/NFE2/NFE2L1/NFE2L2/NFE2L3
OG_9552	chromobox_3
OG_9553	nucleolar_protein_interacting_with_the_FHA_domain_of_MKI67
OG_9554	malate_dehydrogenase_1B
OG_9555	COPI_coat_complex_subunit_zeta_1
OG_9556	STT3_oligosaccharyltransferase_complex_catalytic_subunit_B
OG_9557	ubiquitin_conjugating_enzyme_E2_Z
OG_9558	glycerol_3_phosphate_dehydrogenase_1_like,glycerol_3_phosphate_dehydrogenase_1
OG_9559	
OG_9560	gamma_aminobutyric_acid_type_B_receptor_subunit_2,gamma_aminobutyric_acid_type_B_receptor_subunit_1
OG_9561	WASP_like_actin_nucleation_promoting_factor
OG_9562	HECT_and_RLD_domain_containing_E3_ubiquitin_protein_ligase_2
OG_9563	WASP_like_actin_nucleation_promoting_factor
OG_9564	mutL_homolog_1
OG_9565	neuroglobin,cytoglobin
OG_9566	ATP_binding_cassette_subfamily_C_member_4
OG_9567	mannose_P_dolichol_utilization_defect_1
OG_9568	ATP_binding_cassette_subfamily_C_member_4
OG_9569	ATP_binding_cassette_subfamily_C_member_4
OG_9570	ATP_binding_cassette_subfamily_C_member_4
OG_9571	glutamyl_prolyl_tRNA_synthetase_1
OG_9572	BRCA1_associated_RING_domain_1
OG_9573	WD_repeat_domain_24
OG_9574	HLH.HG2.48:NEUROD1/NEUROD2/NEUROD4/NEUROD6
OG_9575	ATP_binding_cassette_subfamily_D_member_3
OG_9576	
OG_9577	natriuretic_peptide_receptor_1
OG_9578	natriuretic_peptide_receptor_2
OG_9579	guanylate_cyclase_2F_retinal,natriuretic_peptide_receptor_1
OG_9580	proteasome_20S_subunit_beta_3
OG_9581	ATP_citrate_lyase
OG_9582	
OG_9583	adenylate_cyclase_5
OG_9584	sterol_O_acyltransferase_1
OG_9585	elongator_acetyltransferase_complex_subunit_2
OG_9586	
OG_9587	NFX1_ZF.HG1.1:NFX1,enoyl_CoA_hydratase_and_3_hydroxyacyl_CoA_dehydrogenase
OG_9588	SREBF_chaperone
OG_9589	protein_tyrosine_phosphatase_non_receptor_type_4
OG_9590	protein_tyrosine_phosphatase_non_receptor_type_3
OG_9591	adhesion_G_protein_coupled_receptor_L3,mannose_receptor_C_type_2
OG_9592	
OG_9593	adhesion_G_protein_coupled_receptor_L3
OG_9594	chromosome_segregation_1_like
OG_9595	insulin_induced_gene_1
OG_9596	MIER1_transcriptional_regulator
OG_9597	cytochrome_b5_reductase_like
OG_9598	dynein_axonemal_intermediate_chain_4
OG_9599	trans_2_3_enoyl_CoA_reductase
OG_9600	tubulin_tyrosine_ligase_like_7
OG_9601	chromosome_16_open_reading_frame_89
OG_9602	chromosome_16_open_reading_frame_89
OG_9603	chromosome_16_open_reading_frame_89
OG_9604	chromosome_16_open_reading_frame_89
OG_9605	
OG_9606	TAR_HIV_1_RNA_binding_protein_1
OG_9607	SMAD_MH1.HG1.14:SMAD4
OG_9608	thioredoxin_like_1
OG_9609	adaptor_related_protein_complex_4_subunit_epsilon_1
OG_9610	
OG_9611	phospholipase_A2_group_IB,phospholipase_A2_group_IIF,phospholipase_A2_group_X
OG_9612	hydroxyacid_oxidase_1
OG_9613	zinc_finger_AN1_type_containing_6,zinc_finger_AN1_type_containing_4,ubiquitin_C
OG_9614	zinc_finger_AN1_type_containing_6
OG_9615	glutamyl_aminopeptidase
OG_9616	tight_junction_protein_1
OG_9617	fucosyltransferase_5,fucosyltransferase_6
OG_9618	proprotein_convertase_subtilisin_kexin_type_7
OG_9619	cytoplasmic_polyadenylation_element_binding_protein_1
OG_9620	signaling_receptor_and_transporter_of_retinol_STRA6
OG_9621	alpha_L_fucosidase_1
OG_9622	
OG_9623	synaptic_vesicle_glycoprotein_2C
OG_9624	opioid_receptor_mu_1,hypocretin_receptor_2,tachykinin_receptor_3
OG_9625	opioid_receptor_mu_1,opioid_receptor_kappa_1,C_X_C_motif_chemokine_receptor_2,G_protein_coupled_receptor_65,lysophosphatidic_acid_receptor_6,tachykinin_receptor_1
OG_9626	poly_ADP_ribose_polymerase_family_member_14,TCDD_inducible_poly_ADP_ribose_polymerase
OG_9627	
OG_9628	
OG_9629	vesicle_amine_transport_1
OG_9630	cleavage_and_polyadenylation_specific_factor_1
OG_9631	HYDIN_axonemal_central_pair_apparatus_protein
OG_9632	
OG_9633	
OG_9634	
OG_9635	
OG_9636	ring_finger_and_SPRY_domain_containing_1
OG_9637	proteasome_20S_subunit_alpha_7
OG_9638	protein_arginine_methyltransferase_5
OG_9639	AFG3_like_matrix_AAA_peptidase_subunit_2
OG_9640	protein_O_linked_mannose_N_acetylglucosaminyltransferase_2_beta_1_4
OG_9641	RB_transcriptional_corepressor_like_1
OG_9642	adenosine_A2a_receptor,G_protein_coupled_receptor_21
OG_9643	trace_amine_associated_receptor_1,trace_amine_associated_receptor_2
OG_9644	adenosine_A3_receptor,olfactory_receptor_family_4_subfamily_K_member_2
OG_9645	prolactin_releasing_hormone_receptor,G_protein_coupled_receptor_12
OG_9646	melatonin_receptor_1B
OG_9647	trace_amine_associated_receptor_1,G_protein_coupled_receptor_61,adenosine_A3_receptor
OG_9648	adenosine_A2a_receptor,G_protein_coupled_receptor_50
OG_9649	dicer_1_ribonuclease_III
OG_9650	zinc_finger_AN1_type_containing_2A
OG_9651	zinc_finger_AN1_type_containing_2B
OG_9652	isocitrate_dehydrogenase_NADP_1
OG_9653	Bet1_golgi_vesicular_membrane_trafficking_protein_like
OG_9654	RFX.HG1.7:RFX4/RFX6
OG_9655	metallophosphoesterase_domain_containing_1
OG_9656	ATP_binding_cassette_subfamily_G_member_4
OG_9657	polyamine_oxidase,spermine_oxidase
OG_9658	
OG_9659	pleckstrin_homology_domain_containing_A8
OG_9660	RAD51_paralog_D
OG_9661	BRCA1_associated_protein
OG_9662	aminolevulinate_dehydratase
OG_9663	peptidylprolyl_cis_trans_isomerase_NIMA_interacting_1,transcription_elongation_regulator_1
OG_9664	peptidylprolyl_isomerase_like_4
OG_9665	kinesin_family_member_C1
OG_9666	thiopurine_S_methyltransferase
OG_9667	thiopurine_S_methyltransferase
OG_9668	thiopurine_S_methyltransferase
OG_9669	kinesin_family_member_20A
OG_9670	poly_U_binding_splicing_factor_60
OG_9671	torsin_family_2_member_A
OG_9672	protein_kinase_cAMP_dependent_type_II_regulatory_subunit_alpha
OG_9673	proteasome_20S_subunit_alpha_5
OG_9674	N_acetylglucosamine_1_phosphodiester_alpha_N_acetylglucosaminidase
OG_9675	N_acetylglucosamine_1_phosphodiester_alpha_N_acetylglucosaminidase
OG_9676	phosphatidylinositol_glycan_anchor_biosynthesis_class_N
OG_9677	neutral_sphingomyelinase_activation_associated_factor
OG_9678	stearoyl_CoA_desaturase
OG_9679	solute_carrier_family_9_member_A8
OG_9680	ATP_synthase_membrane_subunit_c_locus_1,ATP_synthase_membrane_subunit_c_locus_2
OG_9681	ALG8_alpha_1_3_glucosyltransferase,protein_tyrosine_phosphatase_non_receptor_type_1
OG_9682	IQ_motif_and_Sec7_domain_ArfGEF_1
OG_9683	ADP_ribosylation_factor_5
OG_9684	DEAD_box_helicase_20
OG_9685	dynamin_1_like
OG_9686	ras_homolog_family_member_A
OG_9687	MON2_homolog_regulator_of_endosome_to_Golgi_trafficking
OG_9688	protein_O_glucosyltransferase_1
OG_9689	tRNA_5_methylaminomethyl_2_thiouridylate_methyltransferase
OG_9690	synaptophysin_like_2,synaptoporin
OG_9691	RAB7A_member_RAS_oncogene_family
OG_9692	STAT.HG1.0:like:STAT1/STAT2/STAT3/STAT4/STAT5A/STAT5B/STAT6
OG_9693	peroxisomal_biogenesis_factor_26
OG_9694	
OG_9695	ATP_GTP_binding_protein_like_5
OG_9696	dual_specificity_tyrosine_phosphorylation_regulated_kinase_2
OG_9697	cyclin_dependent_kinase_20
OG_9698	heparan_alpha_glucosaminide_N_acetyltransferase
OG_9699	prolyl_4_hydroxylase_subunit_alpha_1,prolyl_4_hydroxylase_subunit_alpha_2
OG_9700	prolyl_4_hydroxylase_subunit_alpha_2
OG_9701	prolyl_4_hydroxylase_subunit_alpha_1
OG_9702	
OG_9703	prolyl_4_hydroxylase_subunit_alpha_2,prolyl_4_hydroxylase_subunit_alpha_1
OG_9704	prolyl_4_hydroxylase_subunit_alpha_1
OG_9705	adhesion_G_protein_coupled_receptor_L2,adhesion_G_protein_coupled_receptor_L1
OG_9706	DDB1_and_CUL4_associated_factor_11
OG_9707	zf-C4_Nuclear_receptors.HG1.24:HNF4A/HNF4G
OG_9708	adducin_1
OG_9709	solute_carrier_family_52_member_3
OG_9710	copine_3
OG_9711	vesicle_amine_transport_1
OG_9712	copine_3
OG_9713	ring_finger_protein_103
OG_9714	major_facilitator_superfamily_domain_containing_13A
OG_9715	NOP56_ribonucleoprotein
OG_9716	DS_cell_adhesion_molecule_like_1,titin,latent_transforming_growth_factor_beta_binding_protein_1
OG_9717	fibronectin_type_III_and_ankyrin_repeat_domains_1
OG_9718	myoferlin
OG_9719	myoferlin
OG_9720	TBC1_domain_family_member_10B
OG_9721	DNA_polymerase_lambda
OG_9722	charged_multivesicular_body_protein_3
OG_9723	mitochondrial_ribosomal_protein_S18C
OG_9724	glutamine_amidotransferase_like_class_1_domain_containing_3B
OG_9725	leucyl_and_cystinyl_aminopeptidase,endoplasmic_reticulum_aminopeptidase_1,endoplasmic_reticulum_aminopeptidase_2
OG_9726	glutamine_amidotransferase_like_class_1_domain_containing_3B
OG_9727	RAB24_member_RAS_oncogene_family
OG_9728	ALG12_alpha_1_6_mannosyltransferase
OG_9729	ELMO_domain_containing_3
OG_9730	clathrin_interactor_1
OG_9731	TIA1_cytotoxic_granule_associated_RNA_binding_protein
OG_9732	catenin_alpha_2
OG_9733	tigger_transposable_element_derived_4
OG_9734	minichromosome_maintenance_8_homologous_recombination_repair_factor
OG_9735	Forkhead.HG1.8:FOXG1
OG_9736	chromosome_transmission_fidelity_factor_18
OG_9737	splA_ryanodine_receptor_domain_and_SOCS_box_containing_3
OG_9738	splA_ryanodine_receptor_domain_and_SOCS_box_containing_3
OG_9739	trace_amine_associated_receptor_6,trace_amine_associated_receptor_5,pyroglutamylated_RFamide_peptide_receptor
OG_9740	protein_interacting_with_PRKCA_1
OG_9741	prostaglandin_E_receptor_4
OG_9742	
OG_9743	KRI1_homolog
OG_9744	transient_receptor_potential_cation_channel_subfamily_M_member_3,transient_receptor_potential_cation_channel_subfamily_M_member_8,transient_receptor_potential_cation_channel_subfamily_M_member_2
OG_9745	transient_receptor_potential_cation_channel_subfamily_M_member_8,transient_receptor_potential_cation_channel_subfamily_M_member_3,transient_receptor_potential_cation_channel_subfamily_M_member_1,transient_receptor_potential_cation_channel_subfamily_M_member_4,transient_receptor_potential_cation_channel_subfamily_M_member_5
OG_9746	
OG_9747	holocytochrome_c_synthase
OG_9748	GC_rich_promoter_binding_protein_1_like_1
OG_9749	ciliogenesis_and_planar_polarity_effector_1
OG_9750	
OG_9751	
OG_9752	StAR_related_lipid_transfer_domain_containing_9,kinesin_family_member_13A,kinesin_family_member_4B
OG_9753	PHD_finger_protein_24
OG_9754	
OG_9755	guanylate_cyclase_1_soluble_subunit_beta_1
OG_9756	
OG_9757	glycerol_kinase
OG_9758	transient_receptor_potential_cation_channel_subfamily_M_member_1,transient_receptor_potential_cation_channel_subfamily_M_member_2,transient_receptor_potential_cation_channel_subfamily_M_member_4,transient_receptor_potential_cation_channel_subfamily_M_member_8
OG_9759	Ets.HG1.3:GABPA
OG_9760	Ets.HG1.4:ERF/ERFL/ERG/ETV3/ETV3L/FEV/FLI1
OG_9761	solute_carrier_family_2_member_8
OG_9762	solute_carrier_family_2_member_8
OG_9763	adenosine_deaminase
OG_9764	adenosine_deaminase
OG_9765	adenosine_deaminase
OG_9766	eukaryotic_translation_elongation_factor_1_alpha_2,eukaryotic_translation_elongation_factor_1_alpha_1
OG_9767	
OG_9768	MRN_complex_interacting_protein
OG_9769	X_ray_repair_cross_complementing_5
OG_9770	acyl_CoA_oxidase_1
OG_9771	tetratricopeptide_repeat_domain_39C
OG_9772	coenzyme_Q3_methyltransferase
OG_9773	ribosomal_RNA_processing_8
OG_9774	astacin_like_metalloendopeptidase
OG_9775	solute_carrier_family_25_member_51
OG_9776	sperm_flagellar_1
OG_9777	serine_protease_16
OG_9778	minichromosome_maintenance_9_homologous_recombination_repair_factor
OG_9779	doublecortin_domain_containing_2
OG_9780	exosome_component_6
OG_9781	sperm_associated_antigen_1
OG_9782	agrin
OG_9783	androgen_induced_1
OG_9784	slingshot_protein_phosphatase_2
OG_9785	cyclic_nucleotide_gated_channel_subunit_alpha_3
OG_9786	serine_dehydratase,serine_dehydratase_like
OG_9787	oxysterol_binding_protein
OG_9788	unc_119_lipid_binding_chaperone_B
OG_9789	RAD21_cohesin_complex_component
OG_9790	RIO_kinase_3
OG_9791	cathepsin_B
OG_9792	
OG_9793	PHD_finger_protein_3
OG_9794	transmembrane_protein_241
OG_9795	zinc_finger_C2HC_type_containing_1A
OG_9796	bone_morphogenetic_protein_7,bone_morphogenetic_protein_6
OG_9797	thioredoxin_domain_containing_5
OG_9798	neuropeptide_Y_receptor_Y2,neuropeptide_Y_receptor_Y1,neuropeptide_FF_receptor_1,tachykinin_receptor_3
OG_9799	cathepsin_A
OG_9800	cathepsin_A
OG_9801	NFX1_ZF.HG1.0:NFXL1
OG_9802	cathepsin_A
OG_9803	relaxin_family_peptide_receptor_1
OG_9804	calmegin,calnexin
OG_9805	leucine_rich_transmembrane_and_O_methyltransferase_domain_containing
OG_9806	ATRX_chromatin_remodeler
OG_9807	aconitase_2
OG_9808	transient_receptor_potential_cation_channel_subfamily_A_member_1
OG_9809	sepiapterin_reductase
OG_9810	acyl_CoA_oxidase_1
OG_9811	jumonji_domain_containing_7
OG_9812	enoyl_CoA_hydratase_domain_containing_3
OG_9813	tribbles_pseudokinase_2,tribbles_pseudokinase_1
OG_9814	ArfGAP_with_SH3_domain_ankyrin_repeat_and_PH_domain_2
OG_9815	ERGIC_and_golgi_3
OG_9816	t_complex_1
OG_9817	RBPJ_interacting_and_tubulin_associated_1
OG_9818	tubulin_epsilon_1
OG_9819	phospholipase_A2_group_VII
OG_9820	ciliary_rootlet_coiled_coil_rootletin,centrosomal_protein_250,eukaryotic_translation_initiation_factor_4_gamma_3
OG_9821	eukaryotic_translation_initiation_factor_4_gamma_3,eukaryotic_translation_initiation_factor_4_gamma_1
OG_9822	methionine_sulfoxide_reductase_A
OG_9823	mitochondrial_ribosomal_protein_L20
OG_9824	GABA_type_A_receptor_associated_protein
OG_9825	cyclin_L1,cyclin_L2
OG_9826	F_box_and_leucine_rich_repeat_protein_4,S_phase_kinase_associated_protein_2
OG_9827	copine_8
OG_9828	ankyrin_repeat_domain_39
OG_9829	N_methylpurine_DNA_glycosylase
OG_9830	
OG_9831	
OG_9832	solute_carrier_family_46_member_3
OG_9833	hypocretin_receptor_2,neuropeptide_FF_receptor_2,neuropeptide_FF_receptor_1,neuropeptide_Y_receptor_Y5
OG_9834	transforming_growth_factor_beta_receptor_1,bone_morphogenetic_protein_receptor_type_1B,bone_morphogenetic_protein_receptor_type_1A
OG_9835	HSPA_Hsp70_binding_protein_1
OG_9836	cathepsin_C
OG_9837	beta_1_3_galactosyltransferase_5,UDP_GlcNAc_betaGal_beta_1_3_N_acetylglucosaminyltransferase_5
OG_9838	RAD54_homolog_B
OG_9839	acyl_CoA_synthetase_family_member_2
OG_9840	
OG_9841	acyl_CoA_synthetase_family_member_2
OG_9842	acyl_CoA_synthetase_family_member_2
OG_9843	
OG_9844	transmembrane_and_coiled_coil_domains_6,karyopherin_subunit_alpha_3
OG_9845	
OG_9846	GCN1_activator_of_EIF2AK4
OG_9847	citron_rho_interacting_serine_threonine_kinase
OG_9848	thioredoxin_domain_containing_11
OG_9849	mitogen_activated_protein_kinase_kinase_3,mitogen_activated_protein_kinase_kinase_6
OG_9850	glycerophosphodiester_phosphodiesterase_1
OG_9851	solute_carrier_family_25_member_10
OG_9852	solute_carrier_family_25_member_10
OG_9853	transient_receptor_potential_cation_channel_subfamily_A_member_1
OG_9854	target_of_myb1_like_2_membrane_trafficking_protein
OG_9855	dehydrogenase_reductase_7B
OG_9856	ubiquitin_specific_peptidase_22
OG_9857	methyltransferase_like_22
OG_9858	golgi_associated_gamma_adaptin_ear_containing_ARF_binding_protein_1
OG_9859	ENSP00000491078.1,stereocilin
OG_9860	Myb.HG2.27:NA
OG_9861	adhesion_G_protein_coupled_receptor_D1
OG_9862	natriuretic_peptide_receptor_2,natriuretic_peptide_receptor_1
OG_9863	SR_related_CTD_associated_factor_8
OG_9864	embryonic_ectoderm_development
OG_9865	potassium_inwardly_rectifying_channel_subfamily_J_member_4,potassium_inwardly_rectifying_channel_subfamily_J_member_10
OG_9866	
OG_9867	UBX_domain_protein_4
OG_9868	DnaJ_heat_shock_protein_family_Hsp40_member_C9
OG_9869	5_methyltetrahydrofolate_homocysteine_methyltransferase_reductase
OG_9870	heterogeneous_nuclear_ribonucleoprotein_A1_like_2,heterogeneous_nuclear_ribonucleoprotein_A2_B1
OG_9871	SNF2_histone_linker_PHD_RING_helicase
OG_9872	kinesin_family_member_1A,kinesin_family_member_1B
OG_9873	protein_disulfide_isomerase_family_A_member_5
OG_9874	solute_carrier_family_25_member_40
OG_9875	solute_carrier_family_25_member_40
OG_9876	relaxin_family_peptide_receptor_1,luteinizing_hormone_choriogonadotropin_receptor
OG_9877	
OG_9878	small_nuclear_ribonucleoprotein_D1_polypeptide
OG_9879	NACHT_and_WD_repeat_domain_containing_2,kinesin_family_member_21B,NACHT_and_WD_repeat_domain_containing_1
OG_9880	DNA_polymerase_alpha_1_catalytic_subunit
OG_9881	spermidine_spermine_N1_acetyltransferase_1
OG_9882	RFX.HG1.5:like:RFX4/RFX6
OG_9883	cysteinyl_tRNA_synthetase_2_mitochondrial
OG_9884	methionine_adenosyltransferase_2B
OG_9885	methionine_adenosyltransferase_2B
OG_9886	methionine_adenosyltransferase_2B
OG_9887	neuropeptide_FF_receptor_2
OG_9888	ankyrin_repeat_domain_55
OG_9889	EMAP_like_1,EMAP_like_2
OG_9890	citrate_synthase_lysine_methyltransferase
